anchor,replication,origin_index,fixed_point_indicator,basin_fraction,d_hat_at_r_true,ARI_at_r_true,r0_released,end_to_end_success,released_stop_state,released_terminal_r,released_n_iter
loading_scale_negative_gap,14,124,0,0.0,3.0,0.0967974957861786,4,0,wrong_fixed_point,4.0,1.0
loading_scale_negative_gap,14,249,0,0.0,2.0,0.1184151283205763,4,0,wrong_fixed_point,4.0,1.0
loading_scale_negative_gap,14,374,0,0.0,2.0,0.0979196182238461,4,0,wrong_fixed_point,4.0,1.0
loading_scale_negative_gap,14,498,1,0.2222222222222222,2.0,0.1290756202111929,4,0,wrong_fixed_point,4.0,1.0
loading_scale_negative_gap,15,0,0,0.0,2.0,0.1628743483005294,7,0,wrong_fixed_point,7.0,1.0
loading_scale_negative_gap,15,124,0,0.0,2.0,0.1957088267462428,7,0,wrong_fixed_point,7.0,1.0
loading_scale_negative_gap,15,249,0,0.0,2.0,0.1942376884836167,7,0,wrong_fixed_point,7.0,1.0
loading_scale_negative_gap,15,374,0,0.0,2.0,0.1547856617702222,7,0,wrong_fixed_point,7.0,1.0
loading_scale_negative_gap,15,498,0,0.0,2.0,0.2001605857296444,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,16,0,1,0.5555555555555556,2.0,0.3642608536361971,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,16,124,0,0.0,2.0,0.2454195336545434,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,16,249,0,0.0,2.0,0.2243786904389874,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,16,374,0,0.0,2.0,0.0922321640668303,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,16,498,0,0.0,2.0,0.116479898336414,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,17,0,0,0.0,2.0,0.2309050962822556,7,0,wrong_fixed_point,7.0,1.0
loading_scale_negative_gap,17,124,0,0.0,2.0,0.3059932014048549,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,17,249,0,0.0,2.0,0.2828206850235057,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,17,374,0,0.0,2.0,0.304736916084899,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,17,498,0,0.0,2.0,0.3159956930071185,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,18,0,1,0.1111111111111111,3.0,0.086008183492819,5,1,correct_fixed_point,5.0,1.0
loading_scale_negative_gap,18,124,1,0.1111111111111111,3.0,0.1245926415718131,5,1,correct_fixed_point,5.0,1.0
loading_scale_negative_gap,18,249,1,0.1111111111111111,2.0,0.1840261408157625,5,1,correct_fixed_point,5.0,1.0
loading_scale_negative_gap,18,374,0,0.0,2.0,0.1477161977779221,5,0,wrong_fixed_point,6.0,2.0
loading_scale_negative_gap,18,498,0,0.0,2.0,0.1788265928879485,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,19,0,1,0.5555555555555556,2.0,0.2995072006124109,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,19,124,1,0.5555555555555556,2.0,0.4101862261107581,6,0,wrong_fixed_point,6.0,1.0
loading_scale_negative_gap,19,249,1,0.1111111111111111,2.0,0.4130371046030556,5,1,correct_fixed_point,5.0,1.0
loading_scale_negative_gap,19,374,1,1.0,2.0,0.3171935721037706,5,1,correct_fixed_point,5.0,1.0
loading_scale_negative_gap,19,498,1,0.1111111111111111,2.0,0.4316272709513576,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,0,0,1,0.5555555555555556,2.0,0.6733320134626807,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,0,124,1,0.5555555555555556,2.0,0.6835586335486449,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,0,249,1,0.3333333333333333,2.0,0.67,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,0,374,1,0.5555555555555556,2.0,0.6846296787894877,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,0,498,1,0.4444444444444444,2.0,0.7008,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,1,0,1,0.4444444444444444,2.0,0.7210343112879165,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,1,124,1,0.4444444444444444,2.0,0.7110013485628869,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,1,249,1,0.2222222222222222,2.0,0.8154092029033762,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,1,374,1,0.2222222222222222,2.0,0.7110013485628869,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,1,498,1,0.2222222222222222,2.0,0.7809928324926998,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,2,0,1,0.5555555555555556,2.0,0.5462851000940481,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,2,124,1,0.5555555555555556,2.0,0.6005757638413945,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,2,249,1,0.5555555555555556,2.0,0.5625103057085381,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,2,374,1,0.5555555555555556,2.0,0.5704453643209815,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,2,498,1,0.5555555555555556,3.0,0.5642427556041553,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,3,0,1,0.4444444444444444,2.0,0.6146930155377885,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,3,124,1,0.3333333333333333,2.0,0.7235675446188011,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,3,249,1,0.3333333333333333,2.0,0.6153312822290592,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,3,374,1,0.3333333333333333,2.0,0.6243114212265883,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,3,498,1,0.3333333333333333,2.0,0.6208347432068615,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,4,0,1,0.3333333333333333,2.0,0.650215122892043,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,4,124,1,0.3333333333333333,2.0,0.6855287113123063,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,4,249,1,0.3333333333333333,2.0,0.6572564157084676,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,4,374,1,0.3333333333333333,2.0,0.6733977611071376,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,4,498,1,0.3333333333333333,2.0,0.7098184644783081,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,5,0,1,0.5555555555555556,2.0,0.6278688785329155,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,5,124,1,0.5555555555555556,2.0,0.5812529578797918,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,5,249,1,0.5555555555555556,2.0,0.6631431140842181,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,5,374,1,0.5555555555555556,2.0,0.7248313247020208,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,5,498,1,0.5555555555555556,2.0,0.6664285825194478,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,6,0,1,0.5555555555555556,3.0,0.5230579571444792,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,6,124,1,0.5555555555555556,2.0,0.5925654397920589,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,6,249,1,0.5555555555555556,2.0,0.6230685492387931,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,6,374,1,0.5555555555555556,2.0,0.6295764536970567,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,6,498,1,0.5555555555555556,2.0,0.5803201835319934,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,7,0,1,0.5555555555555556,2.0,0.7061288632792038,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,7,124,1,0.8888888888888888,2.0,0.6714892487390497,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,7,249,1,0.5555555555555556,2.0,0.6697713392526226,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,7,374,1,0.5555555555555556,2.0,0.6946970997082547,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,7,498,1,0.5555555555555556,2.0,0.7998290401591241,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,8,0,1,0.7777777777777778,2.0,0.6243114212265883,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,8,124,1,0.5555555555555556,2.0,0.6547347760275454,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,8,249,1,0.4444444444444444,2.0,0.6333742448634777,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,8,374,1,0.4444444444444444,2.0,0.6848357791754018,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,8,498,1,0.4444444444444444,2.0,0.6358554075808576,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,9,0,1,0.4444444444444444,2.0,0.7561102106969206,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,9,124,1,0.5555555555555556,2.0,0.6864595846919512,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,9,249,1,0.4444444444444444,2.0,0.7177281392052397,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,9,374,1,0.4444444444444444,2.0,0.7061288632792038,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,9,498,1,0.4444444444444444,2.0,0.715730543012813,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,10,0,1,0.3333333333333333,2.0,0.5152224824355972,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,10,124,1,0.5555555555555556,2.0,0.6123279246889636,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,10,249,1,0.5555555555555556,2.0,0.6560962274466922,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,10,374,1,0.4444444444444444,2.0,0.6583488186886116,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,10,498,1,0.5555555555555556,2.0,0.6470500174653604,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,11,0,1,0.5555555555555556,3.0,0.7101177330167218,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,11,124,1,0.5555555555555556,2.0,0.6755588953597595,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,11,249,1,0.4444444444444444,2.0,0.7061100443019792,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,11,374,1,0.5555555555555556,2.0,0.7035928143712575,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,11,498,1,0.4444444444444444,2.0,0.6404334695327767,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,12,0,1,0.5555555555555556,2.0,0.6897054579149641,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,12,124,1,0.5555555555555556,2.0,0.6285740680862857,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,12,249,1,0.5555555555555556,2.0,0.6499809233117131,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,12,374,1,0.5555555555555556,2.0,0.5865073437888972,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,12,498,1,0.5555555555555556,2.0,0.5987630110122191,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,13,0,1,0.4444444444444444,2.0,0.7036339703750604,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,13,124,1,0.5555555555555556,2.0,0.67827371870031,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,13,249,1,0.4444444444444444,2.0,0.7492,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,13,374,1,0.5555555555555556,2.0,0.680459169510622,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,13,498,1,0.5555555555555556,2.0,0.6899678076341896,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,14,0,1,1.0,3.0,0.5955458057131957,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,14,124,1,1.0,3.0,0.64872312158638,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,14,249,1,0.8888888888888888,3.0,0.6513852900139525,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,14,374,1,0.8888888888888888,2.0,0.6799492845499003,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,14,498,1,0.5555555555555556,2.0,0.71688774500099,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,15,0,1,0.3333333333333333,2.0,0.6672196271881957,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,15,124,1,0.4444444444444444,2.0,0.6790248215751911,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,15,249,1,0.3333333333333333,2.0,0.6661127132313407,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,15,374,1,0.3333333333333333,2.0,0.6618784051331705,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,15,498,1,0.3333333333333333,2.0,0.6618784051331705,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,16,0,1,0.4444444444444444,2.0,0.6855287113123063,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,16,124,1,0.5555555555555556,2.0,0.7523236741388737,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,16,249,1,0.4444444444444444,2.0,0.6593187372200888,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,16,374,1,0.4444444444444444,2.0,0.6602652940011878,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,16,498,1,0.4444444444444444,2.0,0.6466503472048759,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,17,0,1,0.5555555555555556,2.0,0.6846296787894877,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,17,124,1,0.5555555555555556,2.0,0.6790923824959482,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,17,249,1,0.4444444444444444,2.0,0.7657095573024411,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,17,374,1,0.4444444444444444,2.0,0.7536668412781561,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,17,498,1,0.4444444444444444,2.0,0.6919286871961102,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,18,0,1,0.5555555555555556,3.0,0.7098935316967304,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,18,124,1,0.5555555555555556,2.0,0.6839930822444273,7,0,wrong_fixed_point,7.0,1.0
loading_scale_positive_gap,18,249,1,0.5555555555555556,2.0,0.6858914146158182,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,18,374,1,0.5555555555555556,2.0,0.6044792201979344,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,18,498,1,0.5555555555555556,2.0,0.6395690987980649,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,19,0,1,0.5555555555555556,2.0,0.5257182476058413,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,19,124,1,0.5555555555555556,2.0,0.5829860015609173,6,0,wrong_fixed_point,6.0,1.0
loading_scale_positive_gap,19,249,1,0.5555555555555556,2.0,0.5629030386419773,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,19,374,1,0.8888888888888888,2.0,0.5581795614398014,5,1,correct_fixed_point,5.0,1.0
loading_scale_positive_gap,19,498,1,0.5555555555555556,2.0,0.57040824112934,6,0,wrong_fixed_point,6.0,1.0
