experiment,structural_seed,T,residual_type,r_used,r_selected,branch,status,d_hat,d_embed,K_gmm,ARI,MP_edge,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8
paired_T_true_residual,827407145,200,true,,,mp_fixed_k,ok,2,2,4,0.5365346471303346,2.914213562373095,9.750810696226317,4.001506790593746,2.504591999738133,2.4419915867771897,2.3074786032614227,2.211857130283303,2.194398937636306,2.0748100027355973
paired_T_true_residual,827407145,200,true,,,full_pipeline,ok,2,2,2,0.32653061224489793,2.914213562373095,9.750810696226317,4.001506790593746,2.504591999738133,2.4419915867771897,2.3074786032614227,2.211857130283303,2.194398937636306,2.0748100027355973
paired_T_true_residual,827407145,500,true,,,oracle,ok,2,4,4,0.8348710787491895,2.0944271909999155,7.27013704669333,3.336727326061692,1.885240169247189,1.8466271060725308,1.7607459884227576,1.7390057081904917,1.7072765557587597,1.6696348525015645
paired_T_true_residual,827407145,500,true,,,mp_fixed_k,ok,2,2,4,0.6602652940011878,2.0944271909999155,7.27013704669333,3.336727326061692,1.885240169247189,1.8466271060725308,1.7607459884227576,1.7390057081904917,1.7072765557587597,1.6696348525015645
paired_T_true_residual,827407145,500,true,,,full_pipeline,ok,2,2,2,0.32653061224489793,2.0944271909999155,7.27013704669333,3.336727326061692,1.885240169247189,1.8466271060725308,1.7607459884227576,1.7390057081904917,1.7072765557587597,1.6696348525015645
paired_T_true_residual,827407145,1000,true,,,oracle,ok,2,4,4,0.8992567029466418,1.732455532033676,7.423025637615009,4.017306278624152,1.6171144427023645,1.5523176197177593,1.5024511163336725,1.484560541644495,1.4551294092785254,1.4480376744295318
paired_T_true_residual,827407145,1000,true,,,mp_fixed_k,ok,2,2,4,0.7860615883306321,1.732455532033676,7.423025637615009,4.017306278624152,1.6171144427023645,1.5523176197177593,1.5024511163336725,1.484560541644495,1.4551294092785254,1.4480376744295318
paired_T_true_residual,827407145,1000,true,,,full_pipeline,ok,2,2,2,0.32653061224489793,1.732455532033676,7.423025637615009,4.017306278624152,1.6171144427023645,1.5523176197177593,1.5024511163336725,1.484560541644495,1.4551294092785254,1.4480376744295318
paired_T_true_residual,827407145,1500,true,,,oracle,ok,2,4,4,1.0,1.5830644461609886,7.0389468510370055,4.669956607329409,1.5117627453534348,1.4944113716272998,1.3864362328764235,1.3776685867251286,1.3551539243480046,1.3433183943202065
paired_T_true_residual,827407145,1500,true,,,mp_fixed_k,ok,2,2,4,0.759031514219831,1.5830644461609886,7.0389468510370055,4.669956607329409,1.5117627453534348,1.4944113716272998,1.3864362328764235,1.3776685867251286,1.3551539243480046,1.3433183943202065
paired_T_true_residual,827407145,1500,true,,,full_pipeline,ok,2,2,2,0.32653061224489793,1.5830644461609886,7.0389468510370055,4.669956607329409,1.5117627453534348,1.4944113716272998,1.3864362328764235,1.3776685867251286,1.3551539243480046,1.3433183943202065
paired_T_true_residual,827407145,3000,true,,,oracle,ok,3,4,4,1.0,1.3984817050034442,6.17045622563754,4.6246056341834825,1.4146244301361017,1.3464909494934836,1.277107149720592,1.249753837753255,1.2313600596273264,1.2263816976464932
paired_T_true_residual,827407145,3000,true,,,mp_fixed_k,ok,3,3,4,1.0,1.3984817050034442,6.17045622563754,4.6246056341834825,1.4146244301361017,1.3464909494934836,1.277107149720592,1.249753837753255,1.2313600596273264,1.2263816976464932
paired_T_true_residual,827407145,3000,true,,,full_pipeline,ok,3,3,3,0.7079646017699115,1.3984817050034442,6.17045622563754,4.6246056341834825,1.4146244301361017,1.3464909494934836,1.277107149720592,1.249753837753255,1.2313600596273264,1.2263816976464932
manual_r_sweep,827407145,1500,estimated,3,,oracle,ok,4,4,4,0.18083755298619472,1.5830644461609886,19.569334029447962,9.184852815339223,5.59110851387862,3.3906856416616686,1.2285600416109734,1.203464868312134,1.1418023287267727,1.0993221065356378
manual_r_sweep,827407145,1500,estimated,3,,mp_fixed_k,ok,4,4,4,0.18083755298619472,1.5830644461609886,19.569334029447962,9.184852815339223,5.59110851387862,3.3906856416616686,1.2285600416109734,1.203464868312134,1.1418023287267727,1.0993221065356378
manual_r_sweep,827407145,1500,estimated,3,,full_pipeline,ok,4,4,4,0.18083755298619472,1.5830644461609886,19.569334029447962,9.184852815339223,5.59110851387862,3.3906856416616686,1.2285600416109734,1.203464868312134,1.1418023287267727,1.0993221065356378
manual_r_sweep,827407145,1500,estimated,5,,oracle,ok,2,4,4,0.7367737423190288,1.5830644461609886,7.2138008263806785,4.533907159442903,1.5478358994733878,1.5144633265660907,1.4477279837033623,1.4263985031901183,1.4111865090944222,1.3890246597028404
manual_r_sweep,827407145,1500,estimated,5,,mp_fixed_k,ok,2,2,4,0.6136729712226632,1.5830644461609886,7.2138008263806785,4.533907159442903,1.5478358994733878,1.5144633265660907,1.4477279837033623,1.4263985031901183,1.4111865090944222,1.3890246597028404
manual_r_sweep,827407145,1500,estimated,5,,full_pipeline,ok,2,2,2,0.32653061224489793,1.5830644461609886,7.2138008263806785,4.533907159442903,1.5478358994733878,1.5144633265660907,1.4477279837033623,1.4263985031901183,1.4111865090944222,1.3890246597028404
manual_r_sweep,827407145,1500,estimated,7,,oracle,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
manual_r_sweep,827407145,1500,estimated,7,,mp_fixed_k,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
manual_r_sweep,827407145,1500,estimated,7,,full_pipeline,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
baing_jj2_bridge,827407145,1500,estimated,7,7,oracle,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
baing_jj2_bridge,827407145,1500,estimated,7,7,mp_fixed_k,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
baing_jj2_bridge,827407145,1500,estimated,7,7,full_pipeline,ok,4,4,4,0.08137044967880086,1.5830644461609886,1.6648792938148718,1.6439721530107745,1.5952664612758023,1.5835518967936424,1.5734656765983301,1.555547648475158,1.5344345220898872,1.5278349598943313
