T_window,mp_edge,d_hat,corr_finite,corr_symmetric,leading_eigenvalues,lambda_1_minus_edge,indicator_dhat_ge_1,lambda_2_minus_edge,indicator_dhat_ge_2,lambda_3_minus_edge,indicator_dhat_ge_3,lambda_4_minus_edge,indicator_dhat_ge_4,lambda_5_minus_edge,indicator_dhat_ge_5,lambda_6_minus_edge,indicator_dhat_ge_6,run_id,world_index,structural_seed,branch,path
200,2.914213562373095,2,True,True,"[5.711387823031985, 4.85548583710417, 2.463867904206478, 2.4358912571469142, 2.3576019990912065, 2.2886314233291807, 2.2078322194968463, 2.141893909165078]",2.79717426065889,1,1.9412722747310749,1,-0.45034565816661676,0,-0.4783223052261807,0,-0.5566115632818884,0,-0.6255821390439142,0,formal_20260818,10,3128250985,iid_marginal,10.0
500,2.0944271909999155,2,True,True,"[5.227016608852038, 4.435644981474549, 1.907278415792124, 1.7968810367627068, 1.779860066391165, 1.745572500735101, 1.7204257375960024, 1.6532260187031156]",3.1325894178521225,1,2.341217790474633,1,-0.18714877520779138,0,-0.29754615423720865,0,-0.31456712460875047,0,-0.3488546902648144,0,formal_20260818,10,3128250985,iid_marginal,10.0
1000,1.732455532033676,2,True,True,"[5.033725354517949, 4.482643860552943, 1.5925025808762374, 1.5480076199644934, 1.5077263320540517, 1.4743777910663738, 1.4475259655784607, 1.4248758738341076]",3.3012698224842727,1,2.750188328519267,1,-0.13995295115743867,0,-0.18444791206918265,0,-0.22472919997962437,0,-0.2580777409673023,0,formal_20260818,10,3128250985,iid_marginal,10.0
1500,1.5830644461609886,2,True,True,"[5.0498071148805135, 4.346512278010059, 1.5007329480148024, 1.4815592969777993, 1.3963268591108995, 1.3886200680217762, 1.3715352266914427, 1.3511258005966957]",3.466742668719525,1,2.7634478318490707,1,-0.08233149814618623,0,-0.10150514918318931,0,-0.18673758705008914,0,-0.19444437813921245,0,formal_20260818,10,3128250985,iid_marginal,10.0
3000,1.3984817050034442,3,True,True,"[5.1014706062707225, 4.2600203981523, 1.4142199298431428, 1.3559115178041763, 1.274519884102807, 1.2638245753633879, 1.2483685053327864, 1.2302683943443848]",3.702988901267278,1,2.861538693148856,1,0.015738224839698667,1,-0.04257018719926786,0,-0.12396182090063723,0,-0.13465712964005627,0,formal_20260818,10,3128250985,iid_marginal,10.0
200,2.914213562373095,2,True,True,"[5.493537016420937, 4.995619667211185, 2.598757028669039, 2.4659563532070616, 2.40190776851394, 2.2995372797463505, 2.2336550500400416, 2.1837077174373043]",2.5793234540478425,1,2.0814061048380905,1,-0.3154565337040558,0,-0.4482572091660333,0,-0.5123057938591549,0,-0.6146762826267445,0,formal_20260818,10,3128250985,iid_marginal,11.0
500,2.0944271909999155,2,True,True,"[4.978248181941706, 4.709620232422143, 2.0109815657394785, 1.8518915015634623, 1.8106788883418217, 1.7626494416552112, 1.733734862447177, 1.6497635774122155]",2.8838209909417905,1,2.6151930414222275,1,-0.08344562526043697,0,-0.2425356894364532,0,-0.2837483026580938,0,-0.3317777493447043,0,formal_20260818,10,3128250985,iid_marginal,11.0
1000,1.732455532033676,2,True,True,"[5.212236547891073, 4.556145419584478, 1.6992943339667248, 1.5766402201716752, 1.5625460270447833, 1.5108753745018768, 1.4705439982711146, 1.451818106356055]",3.4797810158573967,1,2.823689887550802,1,-0.03316119806695128,0,-0.15581531186200093,0,-0.1699095049888928,0,-0.22158015753179927,0,formal_20260818,10,3128250985,iid_marginal,11.0
1500,1.5830644461609886,2,True,True,"[5.2734813090317685, 4.259304644892467, 1.5350292208782734, 1.4414996491817147, 1.4126133623352053, 1.4009740116935223, 1.387805609999436, 1.357286518598926]",3.69041686287078,1,2.6762401987314783,1,-0.0480352252827152,0,-0.14156479697927393,0,-0.17045108382578333,0,-0.1820904344674663,0,formal_20260818,10,3128250985,iid_marginal,11.0
3000,1.3984817050034442,2,True,True,"[5.202119917291397, 4.136376003543312, 1.3816874515799689, 1.3368883390200315, 1.2832550722015406, 1.272836982812122, 1.2598190571855896, 1.2324624283153367]",3.803638212287953,1,2.7378942985398673,1,-0.01679425342347529,0,-0.061593365983412696,0,-0.1152266328019036,0,-0.12564472219132217,0,formal_20260818,10,3128250985,iid_marginal,11.0
200,2.914213562373095,2,True,True,"[6.027737833841247, 4.031517221631374, 2.6182422264745444, 2.484719789852775, 2.355230291426732, 2.183125961281028, 2.1410394151897214, 2.1042571195646476]",3.113524271468152,1,1.1173036592582788,1,-0.2959713358985505,0,-0.42949377252032006,0,-0.5589832709463631,0,-0.7310876010920668,0,formal_20260818,10,3128250985,iid_marginal,12.0
500,2.0944271909999155,2,True,True,"[5.375232866606058, 4.296978666451572, 1.9480946616238095, 1.894236051897897, 1.799529676831732, 1.7527322910377103, 1.705709738269853, 1.69190292676115]",3.280805675606142,1,2.202551475451657,1,-0.14633252937610597,0,-0.20019113910201858,0,-0.29489751416818355,0,-0.34169489996220515,0,formal_20260818,10,3128250985,iid_marginal,12.0
1000,1.732455532033676,2,True,True,"[5.291387201457361, 4.444810631650058, 1.6548738268765621, 1.5996265983604725, 1.5331172451266049, 1.5039480571555162, 1.5010530230349322, 1.4814505328835146]",3.558931669423685,1,2.712355099616382,1,-0.07758170515711393,0,-0.1328289336732036,0,-0.19933828690707123,0,-0.22850747487815992,0,formal_20260818,10,3128250985,iid_marginal,12.0
1500,1.5830644461609886,2,True,True,"[5.317591242688141, 4.363515036906328, 1.5526220064722323, 1.457889205071724, 1.4332918675627777, 1.4019916295214518, 1.3794464213699145, 1.3732178929787615]",3.7345267965271525,1,2.78045059074534,1,-0.030442439688756373,0,-0.1251752410892646,0,-0.14977257859821091,0,-0.18107281663953678,0,formal_20260818,10,3128250985,iid_marginal,12.0
3000,1.3984817050034442,3,True,True,"[5.206599032568452, 4.297974454050126, 1.4212991162890696, 1.3309154823844453, 1.3012549225305998, 1.2636381887972525, 1.2486353760545483, 1.2313524998541188]",3.8081173275650073,1,2.899492749046682,1,0.022817411285625422,1,-0.0675662226189988,0,-0.09722678247284433,0,-0.13484351620619162,0,formal_20260818,10,3128250985,iid_marginal,12.0
200,2.914213562373095,2,True,True,"[5.355229375620316, 4.755423553917155, 2.54301880989427, 2.4746844083751225, 2.4198929693862072, 2.302632110369804, 2.233331015308612, 2.1667780228266453]",2.441015813247221,1,1.8412099915440603,1,-0.37119475247882505,0,-0.43952915399797243,0,-0.4943205929868877,0,-0.611581452003291,0,formal_20260818,10,3128250985,iid_marginal,13.0
500,2.0944271909999155,2,True,True,"[5.175363929491852, 4.3663386267315, 1.9269810879210767, 1.8156021025280962, 1.7693085540872828, 1.7308042775392858, 1.7187120446257176, 1.6654150478897987]",3.080936738491937,1,2.271911435731585,1,-0.16744610307883878,0,-0.2788250884718193,0,-0.32511863691263265,0,-0.3636229134606297,0,formal_20260818,10,3128250985,iid_marginal,13.0
1000,1.732455532033676,2,True,True,"[5.248123822003054, 4.072078197593636, 1.6190749740552681, 1.5758039668332346, 1.5314184898495413, 1.520462031035768, 1.4674423027898325, 1.4568114477022425]",3.5156682899693776,1,2.33962266555996,1,-0.11338055797840796,0,-0.15665156520044143,0,-0.20103704218413476,0,-0.21199350099790815,0,formal_20260818,10,3128250985,iid_marginal,13.0
1500,1.5830644461609886,2,True,True,"[5.3061200424343395, 4.0668049795131305, 1.5217731753059462, 1.4555094190649238, 1.4431298044108805, 1.3896600575847537, 1.3829801177403456, 1.3503703274286545]",3.723055596273351,1,2.483740533352142,1,-0.06129127085504238,0,-0.1275550270960648,0,-0.13993464175010817,0,-0.19340438857623488,0,formal_20260818,10,3128250985,iid_marginal,13.0
3000,1.3984817050034442,3,True,True,"[5.106218389685814, 4.083875371774981, 1.4769911325623084, 1.3195918910367006, 1.2962738000286096, 1.2623591175702948, 1.2521127920691888, 1.2357273729537344]",3.70773668468237,1,2.685393666771537,1,0.07850942755886425,1,-0.07888981396674355,0,-0.10220790497483456,0,-0.1361225874331493,0,formal_20260818,10,3128250985,iid_marginal,13.0
200,2.914213562373095,2,True,True,"[5.732287543060653, 4.257972756044652, 2.53743256263232, 2.4095086360834306, 2.344165729394907, 2.2888798938746526, 2.2311595503752435, 2.186805304506279]",2.818073980687558,1,1.3437591936715574,1,-0.3767809997407747,0,-0.5047049262896643,0,-0.570047832978188,0,-0.6253336684984423,0,formal_20260818,10,3128250985,iid_marginal,14.0
500,2.0944271909999155,2,True,True,"[5.471335812509479, 4.1605692527986395, 1.9299591973135, 1.7767823342800615, 1.7657793183994286, 1.7342646707376466, 1.6813282718624205, 1.6756445089619987]",3.3769086215095636,1,2.066142061798724,1,-0.16446799368641551,0,-0.317644856719854,0,-0.3286478726004869,0,-0.3601625202622689,0,formal_20260818,10,3128250985,iid_marginal,14.0
1000,1.732455532033676,2,True,True,"[5.424760297089983, 4.114560883200394, 1.7032991517289873, 1.5818558184485858, 1.5139352427481254, 1.4961768572330183, 1.4585749804745152, 1.4442711471275391]",3.692304765056307,1,2.3821053511667176,1,-0.02915638030468881,0,-0.15059971358509028,0,-0.21852028928555067,0,-0.23627867480065778,0,formal_20260818,10,3128250985,iid_marginal,14.0
1500,1.5830644461609886,2,True,True,"[5.223120610962563, 4.120161131100686, 1.5616182475009552, 1.4769010880474442, 1.3975443692609935, 1.3917332409158587, 1.3766133958767293, 1.353306308499383]",3.6400561648015746,1,2.537096684939698,1,-0.02144619866003339,0,-0.10616335811354438,0,-0.18552007689999517,0,-0.19133120524512992,0,formal_20260818,10,3128250985,iid_marginal,14.0
3000,1.3984817050034442,3,True,True,"[5.1926588653802925, 4.190130754323143, 1.4187210189812502, 1.2997643610184029, 1.2704081770108737, 1.2604804981416942, 1.230808291667265, 1.224382759027297]",3.794177160376848,1,2.791649049319699,1,0.020239313977806095,1,-0.09871734398504128,0,-0.12807352799257044,0,-0.13800120686175,0,formal_20260818,10,3128250985,iid_marginal,14.0
200,2.914213562373095,2,True,True,"[5.463888638726549, 4.262200402915311, 2.6110204445469667, 2.5285131078069445, 2.3589102908046766, 2.2360272278953084, 2.1132055651920574, 2.088881256905155]",2.549675076353454,1,1.347986840542216,1,-0.30319311782612823,0,-0.38570045456615043,0,-0.5553032715684183,0,-0.6781863344777865,0,formal_20260818,10,3128250985,iid_marginal,15.0
500,2.0944271909999155,2,True,True,"[5.264623066353452, 4.194974625160012, 1.9475284900817187, 1.8478066773575297, 1.8285484201568036, 1.8220895449025005, 1.7307770641221059, 1.679000215529187]",3.1701958753535364,1,2.1005474341600965,1,-0.1468987009181968,0,-0.2466205136423858,0,-0.26587877084311184,0,-0.27233764609741495,0,formal_20260818,10,3128250985,iid_marginal,15.0
1000,1.732455532033676,2,True,True,"[5.1789911488654505, 4.094989103588782, 1.64152292392423, 1.582519185658152, 1.5703255414179493, 1.5540580504459582, 1.4920795907928306, 1.4726309881015323]",3.4465356168317745,1,2.362533571555106,1,-0.09093260810944614,0,-0.1499363463755241,0,-0.16212999061572675,0,-0.17839748158771784,0,formal_20260818,10,3128250985,iid_marginal,15.0
1500,1.5830644461609886,2,True,True,"[5.249963604585368, 3.9840063166533524, 1.5284784984444597, 1.4731866159623028, 1.4352394874538024, 1.406317021034328, 1.380856974610861, 1.378586636560587]",3.6668991584243793,1,2.400941870492364,1,-0.054585947716528915,0,-0.1098778301986858,0,-0.14782495870718626,0,-0.17674742512666053,0,formal_20260818,10,3128250985,iid_marginal,15.0
3000,1.3984817050034442,2,True,True,"[5.124434450664591, 4.001398479095844, 1.3863799565098622, 1.3616418631097875, 1.2812627950350242, 1.2614546426415145, 1.2469445376527217, 1.2274596179911417]",3.7259527456611465,1,2.6029167740923995,1,-0.01210174849358192,0,-0.03683984189365663,0,-0.11721890996842,0,-0.13702706236192963,0,formal_20260818,10,3128250985,iid_marginal,15.0
200,2.914213562373095,2,True,True,"[5.98863547815838, 4.959660628443999, 2.619393744412958, 2.4050142067643656, 2.3683148519808483, 2.2658668119937673, 2.201754369315058, 2.1136808831517624]",3.074421915785285,1,2.0454470660709037,1,-0.2948198179601369,0,-0.5091993556087293,0,-0.5458987103922466,0,-0.6483467503793277,0,formal_20260818,10,3128250985,iid_marginal,16.0
500,2.0944271909999155,2,True,True,"[5.296476120654304, 4.278567045041459, 1.8319718524445374, 1.7752842820998638, 1.7304702269041194, 1.7210881299160918, 1.7141361615683277, 1.674530615029279]",3.202048929654388,1,2.1841398540415438,1,-0.26245533855537806,0,-0.3191429089000517,0,-0.36395696409579603,0,-0.37333906108382364,0,formal_20260818,10,3128250985,iid_marginal,16.0
1000,1.732455532033676,2,True,True,"[5.077032134410025, 4.131049614303483, 1.5741117763417056, 1.5334350912683765, 1.516386382781548, 1.4765496419210014, 1.4583137604135343, 1.4489904829766207]",3.3445766023763492,1,2.3985940822698066,1,-0.15834375569197046,0,-0.19902044076529957,0,-0.21606914925212806,0,-0.2559058901126747,0,formal_20260818,10,3128250985,iid_marginal,16.0
1500,1.5830644461609886,2,True,True,"[4.992003041571531, 4.1143310223753105, 1.5262167939822995, 1.443124956873761, 1.413915776182011, 1.4084668290046436, 1.3746079546736718, 1.3515343374114313]",3.4089385954105422,1,2.531266576214322,1,-0.056847652178689145,0,-0.13993948928722766,0,-0.1691486699789777,0,-0.17459761715634503,0,formal_20260818,10,3128250985,iid_marginal,16.0
3000,1.3984817050034442,3,True,True,"[5.07192846468708, 4.142844321499552, 1.427045299546466, 1.3476683562096967, 1.296356162426948, 1.265623515471532, 1.2530291079960891, 1.2340923430459274]",3.6734467596836353,1,2.7443626164961072,1,0.02856359454302182,1,-0.05081334879374744,0,-0.1021255425764962,0,-0.13285818953191209,0,formal_20260818,10,3128250985,iid_marginal,16.0
200,2.914213562373095,2,True,True,"[5.661135487068839, 4.460036606333647, 2.733926041335263, 2.4833470104514532, 2.336715851792145, 2.2833171911991994, 2.2399477002716055, 2.1725958977340554]",2.7469219246957444,1,1.545823043960552,1,-0.18028752103783185,0,-0.4308665519216417,0,-0.5774977105809498,0,-0.6308963711738955,0,formal_20260818,10,3128250985,iid_marginal,17.0
500,2.0944271909999155,2,True,True,"[5.024554227921463, 4.757190425692232, 1.9149822702671762, 1.8774603192768007, 1.8268754511180851, 1.759386075450253, 1.7069564642716928, 1.6632817327718272]",2.9301270369215477,1,2.6627632346923167,1,-0.17944492073273932,0,-0.2169668717231148,0,-0.26755173988183034,0,-0.3350411155496624,0,formal_20260818,10,3128250985,iid_marginal,17.0
1000,1.732455532033676,2,True,True,"[5.446455059267371, 4.310351973274817, 1.6521320454433843, 1.5420978782248145, 1.5190479842740605, 1.4946133138689701, 1.470844370067609, 1.4437603518560864]",3.7139995272336948,1,2.577896441241141,1,-0.08032348659029176,0,-0.1903576538088616,0,-0.21340754775961557,0,-0.23784221816470597,0,formal_20260818,10,3128250985,iid_marginal,17.0
1500,1.5830644461609886,2,True,True,"[5.292058448779897, 4.195786232248862, 1.5526308151251382, 1.4599275245432435, 1.41479773586282, 1.3812195790188584, 1.3606041411144678, 1.3418031975851765]",3.7089940026189083,1,2.6127217860878735,1,-0.030433631035850395,0,-0.12313692161774514,0,-0.16826671029816853,0,-0.20184486714213024,0,formal_20260818,10,3128250985,iid_marginal,17.0
3000,1.3984817050034442,3,True,True,"[5.2081539819616145, 4.168316848442172, 1.4486069502468542, 1.3250182922497902, 1.274977189626442, 1.2568079056220387, 1.2453627169010204, 1.244134661921208]",3.80967227695817,1,2.769835143438728,1,0.05012524524341,1,-0.07346341275365398,0,-0.12350451537700224,0,-0.14167379938140545,0,formal_20260818,10,3128250985,iid_marginal,17.0
200,2.914213562373095,2,True,True,"[5.8800352797471644, 5.354280645478881, 2.5570709107403067, 2.4492341542761364, 2.337171064264546, 2.3009860394689063, 2.1965141900890544, 2.103759548878037]",2.9658217173740695,1,2.4400670831057862,1,-0.35714265163278824,0,-0.4649794080969585,0,-0.5770424981085491,0,-0.6132275229041886,0,formal_20260818,10,3128250985,iid_marginal,18.0
500,2.0944271909999155,2,True,True,"[5.209982201399529, 4.647316626473253, 1.8846233986933898, 1.8390788464290426, 1.8227477480370862, 1.7222610246334913, 1.7000273115127196, 1.666933236683005]",3.1155550103996137,1,2.5528894354733374,1,-0.20980379230652568,0,-0.25534834457087285,0,-0.2716794429628293,0,-0.3721661663664242,0,formal_20260818,10,3128250985,iid_marginal,18.0
1000,1.732455532033676,2,True,True,"[5.274972753403218, 4.34193320681489, 1.6051571752880123, 1.57702071944137, 1.5003505068665728, 1.4915252419060943, 1.4600386079186334, 1.458904944888791]",3.542517221369542,1,2.6094776747812136,1,-0.1272983567456638,0,-0.15543481259230618,0,-0.2321050251671033,0,-0.24093029012758183,0,formal_20260818,10,3128250985,iid_marginal,18.0
1500,1.5830644461609886,2,True,True,"[5.2852154807006935, 4.279405742343158, 1.5164406516021378, 1.4458531458391262, 1.387981046998419, 1.3744501734776158, 1.3609092618296046, 1.3428385703892052]",3.702151034539705,1,2.6963412961821698,1,-0.06662379455885081,0,-0.13721130032186246,0,-0.19508339916256956,0,-0.20861427268337285,0,formal_20260818,10,3128250985,iid_marginal,18.0
3000,1.3984817050034442,3,True,True,"[5.209920645442288, 4.080221388365446, 1.3989802421813622, 1.3168528920728904, 1.302076727165886, 1.264888197557659, 1.2477464728862753, 1.2328304011549462]",3.811438940438844,1,2.681739683362002,1,0.0004985371779180348,1,-0.0816288129305538,0,-0.09640497783755819,0,-0.13359350744578524,0,formal_20260818,10,3128250985,iid_marginal,18.0
200,2.914213562373095,2,True,True,"[5.633798793910717, 4.181477388907641, 2.5433994833061178, 2.4559549779409284, 2.3576561768912727, 2.3234676148874107, 2.1726193686237862, 2.1195639009834353]",2.7195852315376223,1,1.2672638265345464,1,-0.37081407906697716,0,-0.4582585844321665,0,-0.5565573854818222,0,-0.5907459474856842,0,formal_20260818,10,3128250985,iid_marginal,19.0
500,2.0944271909999155,2,True,True,"[5.399898894662479, 4.123477227751273, 1.9281905090188154, 1.8480510760585667, 1.7700792782935837, 1.7542679070093414, 1.7353585434996217, 1.6870603606756513]",3.305471703662563,1,2.0290500367513578,1,-0.1662366819811001,0,-0.2463761149413488,0,-0.3243479127063318,0,-0.34015928399057405,0,formal_20260818,10,3128250985,iid_marginal,19.0
1000,1.732455532033676,2,True,True,"[5.139932343286158, 4.199606863129953, 1.710277805164324, 1.546831574092786, 1.5281779029321263, 1.5021546111407407, 1.4969771774756817, 1.4556224358825587]",3.4074768112524816,1,2.4671513310962765,1,-0.022177726869352155,0,-0.18562395794089004,0,-0.20427762910154978,0,-0.2303009208929354,0,formal_20260818,10,3128250985,iid_marginal,19.0
1500,1.5830644461609886,3,True,True,"[5.251552679416391, 4.247010775469536, 1.5997996341331318, 1.4449245801013633, 1.4273564074885858, 1.40544914815422, 1.3845259562485364, 1.374170462649124]",3.6684882332554025,1,2.6639463293085477,1,0.01673518797214313,1,-0.13813986605962536,0,-0.1557080386724028,0,-0.17761529800676867,0,formal_20260818,10,3128250985,iid_marginal,19.0
3000,1.3984817050034442,3,True,True,"[5.25204646000523, 4.167894716471582, 1.4595859502564286, 1.379755021748125, 1.289573708901498, 1.2680924179221145, 1.2583668571704685, 1.2328935954392441]",3.853564755001786,1,2.7694130114681377,1,0.06110424525298441,1,-0.018726683255319232,0,-0.10890799610194613,0,-0.13038928708132969,0,formal_20260818,10,3128250985,iid_marginal,19.0
200,2.914213562373095,2,True,True,"[4.87985048875624, 4.52894476716854, 2.631989009726618, 2.4649801163196816, 2.343939395412934, 2.2829807621686626, 2.26588337369596, 2.1929918269674706]",1.9656369263831452,1,1.6147312047954454,1,-0.28222455264647683,0,-0.4492334460534133,0,-0.5702741669601608,0,-0.6312328002044323,0,formal_20260818,10,3128250985,iid_marginal,20.0
500,2.0944271909999155,2,True,True,"[5.255057654285746, 4.239456274025529, 1.948207211776251, 1.8492942813854771, 1.780993878765946, 1.7372190033096626, 1.689638475024065, 1.6595463555865202]",3.160630463285831,1,2.1450290830256136,1,-0.14621997922366448,0,-0.24513290961443834,0,-0.3134333122339694,0,-0.35720818769025287,0,formal_20260818,10,3128250985,iid_marginal,20.0
1000,1.732455532033676,2,True,True,"[5.200866506548782, 4.2792223931471, 1.620552417501662, 1.5568853999846128, 1.5158153360197595, 1.4753831730064273, 1.467150959285185, 1.4594802694671]",3.468410974515106,1,2.5467668611134235,1,-0.11190311453201418,0,-0.17557013204906324,0,-0.2166401960139166,0,-0.2570723590272488,0,formal_20260818,10,3128250985,iid_marginal,20.0
1500,1.5830644461609886,2,True,True,"[5.195027550635349, 4.1871757569857095, 1.4942234664925864, 1.4613122793669355, 1.4100548694154378, 1.3980428658645707, 1.3882615906131637, 1.3724675401383681]",3.611963104474361,1,2.604111310824721,1,-0.08884097966840221,0,-0.1217521667940531,0,-0.17300957674555084,0,-0.1850215802964179,0,formal_20260818,10,3128250985,iid_marginal,20.0
3000,1.3984817050034442,3,True,True,"[5.176577006547413, 4.017428871164918, 1.416872786315522, 1.336201555517243, 1.2729139943473922, 1.2524686962636276, 1.239943124197659, 1.2332409815293806]",3.778095301543969,1,2.6189471661614734,1,0.018391081312077784,1,-0.062280149486201086,0,-0.125567710656052,0,-0.1460130087398166,0,formal_20260818,10,3128250985,iid_marginal,20.0
200,2.914213562373095,2,True,True,"[5.6210536108337665, 5.095955537310291, 2.587343827445541, 2.529553213710018, 2.401226029744451, 2.3842049930955698, 2.276418373886367, 2.1843260833326554]",2.7068400484606716,1,2.1817419749371965,1,-0.3268697349275538,0,-0.38466034866307686,0,-0.5129875326286437,0,-0.5300085692775252,0,formal_20260818,10,3128250985,iid_marginal,21.0
500,2.0944271909999155,2,True,True,"[5.206150293678899, 4.921253393109309, 1.96887712453353, 1.832092292675211, 1.7818213414995945, 1.7589696220902702, 1.7100001729245302, 1.69665997630108]",3.1117231026789836,1,2.8268262021093933,1,-0.12555006646638556,0,-0.26233489832470447,0,-0.312605849500321,0,-0.3354575689096453,0,formal_20260818,10,3128250985,iid_marginal,21.0
1000,1.732455532033676,2,True,True,"[5.1556807032012575, 4.40574276733103, 1.66630101912084, 1.5754317974463412, 1.546757772685376, 1.4925300898138552, 1.45418843065993, 1.4487798033078356]",3.4232251711675814,1,2.673287235297354,1,-0.06615451291283603,0,-0.15702373458733487,0,-0.18569775934830002,0,-0.23992544221982093,0,formal_20260818,10,3128250985,iid_marginal,21.0
1500,1.5830644461609886,2,True,True,"[5.0029808124514545, 4.40874700221311, 1.5590072233569703, 1.462554462298221, 1.4183181478486468, 1.3912618537075627, 1.379407423448141, 1.3607271162643158]",3.419916366290466,1,2.8256825560521213,1,-0.02405722280401834,0,-0.12050998386276768,0,-0.16474629831234178,0,-0.1918025924534259,0,formal_20260818,10,3128250985,iid_marginal,21.0
3000,1.3984817050034442,3,True,True,"[5.0962533423857135, 4.1835100041669575, 1.4714043780724162, 1.344190114426618, 1.285544629970594, 1.2748445000109836, 1.2585184731554975, 1.2365471221132402]",3.697771637382269,1,2.785028299163513,1,0.07292267306897204,1,-0.0542915905768262,0,-0.11293707503285022,0,-0.12363720499246056,0,formal_20260818,10,3128250985,iid_marginal,21.0
200,2.914213562373095,2,True,True,"[5.575638186832479, 4.257415632802057, 2.6694505429397255, 2.4567757916414106, 2.387197834116197, 2.293253248964587, 2.170398098030722, 2.143962851151857]",2.661424624459384,1,1.343202070428962,1,-0.24476301943336942,0,-0.45743777073168435,0,-0.5270157282568979,0,-0.6209603134085078,0,formal_20260818,10,3128250985,iid_marginal,22.0
500,2.0944271909999155,2,True,True,"[5.093481241701929, 4.2116913186511, 1.8781045357696937, 1.8620346285494767, 1.798851045903917, 1.7559258310524777, 1.737183309869576, 1.6820626603950781]",2.999054050702014,1,2.1172641276511848,1,-0.21632265523022176,0,-0.23239256245043882,0,-0.2955761450959984,0,-0.3385013599474378,0,formal_20260818,10,3128250985,iid_marginal,22.0
1000,1.732455532033676,2,True,True,"[5.177669746430624, 4.2559221388119335, 1.6746032490313847, 1.5670973044158698, 1.5508044443645652, 1.492101773650112, 1.4794245661548242, 1.4295716605977835]",3.4452142143969477,1,2.5234666067782574,1,-0.057852283002291394,0,-0.16535822761780627,0,-0.18165108766911087,0,-0.240353758383564,0,formal_20260818,10,3128250985,iid_marginal,22.0
1500,1.5830644461609886,2,True,True,"[5.068038558969216, 4.204481453602931, 1.4869620062371733, 1.4839861357661237, 1.4437456603002097, 1.3671001920109638, 1.3514624894811103, 1.3467996709818686]",3.484974112808228,1,2.6214170074419423,1,-0.09610243992381529,0,-0.09907831039486492,0,-0.13931878586077895,0,-0.21596425415002485,0,formal_20260818,10,3128250985,iid_marginal,22.0
3000,1.3984817050034442,3,True,True,"[5.190306635367508, 4.127992977175132, 1.4504866625640256, 1.3722980225361736, 1.2764995566269481, 1.273007153395598, 1.2498070458204138, 1.2432027356450923]",3.791824930364063,1,2.7295112721716874,1,0.05200495756058143,1,-0.02618368246727054,0,-0.12198214837649601,0,-0.12547455160784615,0,formal_20260818,10,3128250985,iid_marginal,22.0
200,2.914213562373095,2,True,True,"[5.8253727962896455, 4.712557836712062, 2.64057812085712, 2.5684256133270447, 2.307799332380196, 2.2480500084709267, 2.243733746300549, 2.1892457722405956]",2.9111592339165506,1,1.7983442743389668,1,-0.27363544151597496,0,-0.34578794904605026,0,-0.606414229992899,0,-0.6661635539021682,0,formal_20260818,10,3128250985,iid_marginal,23.0
500,2.0944271909999155,2,True,True,"[5.249303260209787, 4.059558304259974, 2.0150469200851893, 1.878331462224445, 1.809128605070627, 1.7722400817583566, 1.7168835243068534, 1.6618856868311518]",3.154876069209872,1,1.9651311132600582,1,-0.07938027091472621,0,-0.21609572877547056,0,-0.2852985859292885,0,-0.3221871092415589,0,formal_20260818,10,3128250985,iid_marginal,23.0
1000,1.732455532033676,2,True,True,"[5.291094604074302, 4.142614469660022, 1.634812853246662, 1.5646244899184443, 1.5008298160869735, 1.4904664855968435, 1.467634761500021, 1.4426693102265982]",3.558639072040626,1,2.410158937626346,1,-0.09764267878701416,0,-0.1678310421152318,0,-0.23162571594670256,0,-0.2419890464368326,0,formal_20260818,10,3128250985,iid_marginal,23.0
1500,1.5830644461609886,2,True,True,"[5.393925040503678, 4.107629287176544, 1.5351758235594097, 1.4568018862235954, 1.401956777955459, 1.3828163589162181, 1.3630374272868586, 1.341635991252688]",3.8108605943426896,1,2.5245648410155557,1,-0.04788862260157889,0,-0.12626255993739322,0,-0.1811076682055297,0,-0.2002480872447705,0,formal_20260818,10,3128250985,iid_marginal,23.0
3000,1.3984817050034442,2,True,True,"[5.236436831607667, 4.18695419777828, 1.3904753058720614, 1.342576828010179, 1.2818146363325258, 1.2733218606633236, 1.2417681556636235, 1.2277882443759425]",3.8379551266042222,1,2.7884724927748357,1,-0.008006399131382791,0,-0.055904876993265074,0,-0.11666706867091836,0,-0.1251598443401205,0,formal_20260818,10,3128250985,iid_marginal,23.0
200,2.914213562373095,2,True,True,"[5.804079893774918, 3.8782295008766714, 2.5563279726613706, 2.5168132979819218, 2.405812110061569, 2.3564973348851894, 2.2386586449249357, 2.2050487101107548]",2.889866331401823,1,0.9640159385035765,1,-0.35788558971172435,0,-0.39740026439117315,0,-0.5084014523115261,0,-0.5577162274879055,0,formal_20260818,10,3128250985,iid_marginal,24.0
500,2.0944271909999155,2,True,True,"[5.332694005986295, 3.9775411922135406, 1.927223716168244, 1.8164051760266402, 1.7882983921115507, 1.7271270076944025, 1.6810280314381243, 1.6592806877532231]",3.2382668149863796,1,1.8831140012136252,1,-0.16720347483167153,0,-0.2780220149732753,0,-0.30612879888836475,0,-0.36730018330551295,0,formal_20260818,10,3128250985,iid_marginal,24.0
