run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4
stage_c_formal_20260817,13,5,415,4,1.610265843830299,False,0.00012331515177199374,0.008797946631894099,0.06038993685693441,0.06906456833705646,0.10755025050854577,0.11182168580541021
stage_c_formal_20260817,13,5,415,5,1.5509526450055116,False,0.00022490585623371846,0.0005431536408674602,0.0761593834933384,0.07647763127797189,0.07921046723246446,0.09225591740260644
stage_c_formal_20260817,13,5,415,6,1.5260799693787945,False,0.0008907290056930029,0.006013246016877762,0.0870276422202731,0.09215015923145779,0.08991601431012675,0.08594815352738916
stage_c_formal_20260817,13,5,415,7,1.5026734095018874,False,0.00019183998624571673,0.00011032861617722236,0.0139366181138413,0.013855106743772752,0.015913018444687045,0.013043214717998687
stage_c_formal_20260817,13,5,415,8,1.4683910449856028,False,0.00025127110451901363,0.00028946264490154784,0.027317026590268037,0.027355218130650567,0.03377318761793548,0.02757581250127957
stage_c_formal_20260817,13,7,415,1,1.8351166749034231,True,6.978815693351244e-05,0.0073011407420241784,0.053079764604326805,0.06031111718941738,0.07222672050891771,0.08134726106938879
stage_c_formal_20260817,13,7,415,2,1.751255412539019,True,0.0001197009483044795,0.009225561269091938,0.0725547534455165,0.08166061376630389,0.13516998696663277,0.14022395491776668
stage_c_formal_20260817,13,7,415,3,1.734955860573554,True,0.00040446904651474574,0.0016172157136297562,0.020685444401174258,0.021898191068289195,0.02091999207385622,0.040891136143105425
stage_c_formal_20260817,13,7,415,4,1.6886783919139263,False,0.000365121484801614,0.0011198561840382868,0.006434439663416268,0.007189174362652926,0.006616119118697101,0.006898313333673429
stage_c_formal_20260817,13,7,415,5,1.6641111144716403,False,0.00017343271830609673,0.0025534246203782096,0.044799801257403536,0.047179793159475694,0.04480163874942594,0.04996478757807756
stage_c_formal_20260817,13,7,415,6,1.626086746020176,False,4.9180523009719206e-05,0.0036521521989287976,0.06590417779367455,0.0695071494695935,0.06727472033605976,0.03650683416414595
stage_c_formal_20260817,13,7,415,7,1.592621734190991,False,0.00015301078745479546,0.001165504405659038,0.013778175594198227,0.014790669212402472,0.03993527896500431,0.03743505805304556
stage_c_formal_20260817,13,7,415,8,1.5734749930603618,False,0.0001369223554841028,0.0002228287442161204,0.024162714475071442,0.024248620863803395,0.02576077032975861,0.01449063276298742
stage_c_formal_20260817,13,3,435,1,16.941373736177976,True,0.9790378246783523,0.9658378161276049,0.013223375959157454,2.3367408409850828e-05,0.05142752154084938,0.04602430420417016
