run_id,replication,structural_seed,r_used,branch,n_origins_total,n_origins_successful,n_origins_failed,failure_rate,success_coverage,MSPE_complete_numerator,MSPE_complete_denominator,MSPE_complete,MSPE_conditional_numerator,MSPE_conditional_denominator,MSPE_conditional,ARI_coverage,mean_ARI_conditional,mean_d_hat,sd_d_hat_within,Pr_d_hat_equals_K_true_within,actual_spectral_radius
formal_preferred_20260816,5,4112232398,2,primary_fixed_K,499,499,0,0.0,1.0,102775.44776569703,49900.0,2.059628211737415,102775.44776569703,49900.0,2.059628211737415,1.0,0.062236083745649554,5.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,2,robustness_K_equals_d_hat,499,499,0,0.0,1.0,103014.3833628917,49900.0,2.0644165002583508,103014.3833628917,49900.0,2.0644165002583508,1.0,0.03548226006458841,5.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,3,primary_fixed_K,499,499,0,0.0,1.0,100044.11752106578,49900.0,2.004892134690697,100044.11752106578,49900.0,2.004892134690697,1.0,0.03280718370218033,4.0,0.0,1.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,3,robustness_K_equals_d_hat,499,499,0,0.0,1.0,100044.11752106578,49900.0,2.004892134690697,100044.11752106578,49900.0,2.004892134690697,1.0,0.03280718370218033,4.0,0.0,1.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,4,primary_fixed_K,499,499,0,0.0,1.0,96497.99358852505,49900.0,1.9338275268241492,96497.99358852505,49900.0,1.9338275268241492,1.0,0.24279090877368378,3.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,4,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96646.70992868676,49900.0,1.9368078142021394,96646.70992868676,49900.0,1.9368078142021394,1.0,0.26288032214370244,3.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,5,primary_fixed_K,499,499,0,0.0,1.0,95695.42924360937,49900.0,1.9177440730182238,95695.42924360937,49900.0,1.9177440730182238,1.0,0.6518857779788814,2.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,5,robustness_K_equals_d_hat,499,499,0,0.0,1.0,97101.18346606579,49900.0,1.9459155003219597,97101.18346606579,49900.0,1.9459155003219597,1.0,0.32537042480859696,2.0,0.0,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,6,primary_fixed_K,499,499,0,0.0,1.0,96393.71008892314,49900.0,1.9317376771327281,96393.71008892314,49900.0,1.9317376771327281,1.0,0.23257309706600865,1.7034068136272544,0.47445637548950287,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,6,robustness_K_equals_d_hat,499,499,0,0.0,1.0,97714.37737231076,49900.0,1.958203955356929,97714.37737231076,49900.0,1.958203955356929,1.0,0.14800921819377702,1.7034068136272544,0.47445637548950287,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,7,primary_fixed_K,499,499,0,0.0,1.0,95836.96515247229,49900.0,1.9205804639774005,95836.96515247229,49900.0,1.9205804639774005,1.0,0.01914916937595527,2.1222444889779557,0.5139481912780313,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,7,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96841.83716657847,49900.0,1.9407181796909512,96841.83716657847,49900.0,1.9407181796909512,1.0,0.015330342207665769,2.1222444889779557,0.5139481912780313,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,8,primary_fixed_K,499,499,0,0.0,1.0,95880.76248036677,49900.0,1.9214581659392138,95880.76248036677,49900.0,1.9214581659392138,1.0,0.013374133361278002,2.5210420841683367,0.5000583462267076,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,8,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96686.02961481709,49900.0,1.9375957838640698,96686.02961481709,49900.0,1.9375957838640698,1.0,0.00880895882866637,2.5210420841683367,0.5000583462267076,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,9,primary_fixed_K,499,499,0,0.0,1.0,96043.16513121227,49900.0,1.9247127280804062,96043.16513121227,49900.0,1.9247127280804062,1.0,0.010719766812910722,2.591182364729459,0.49210881841954757,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,9,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96780.26743660153,49900.0,1.939484317366764,96780.26743660153,49900.0,1.939484317366764,1.0,0.007345939038568068,2.591182364729459,0.49210881841954757,0.0,0.9021490461266936
formal_preferred_20260816,6,3620073301,1,primary_fixed_K,499,499,0,0.0,1.0,106304.37903002043,49900.0,2.130348277154718,106304.37903002043,49900.0,2.130348277154718,1.0,0.02397090548116466,5.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,1,robustness_K_equals_d_hat,499,499,0,0.0,1.0,106960.00826673198,49900.0,2.1434871396138675,106960.00826673198,49900.0,2.1434871396138675,1.0,0.015988135574411595,5.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,2,primary_fixed_K,499,499,0,0.0,1.0,103288.63928317744,49900.0,2.0699126108853196,103288.63928317744,49900.0,2.0699126108853196,1.0,0.004400254274469793,5.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,2,robustness_K_equals_d_hat,499,499,0,0.0,1.0,103482.2611830931,49900.0,2.0737928092804228,103482.2611830931,49900.0,2.0737928092804228,1.0,-0.0001301196538803547,5.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,3,primary_fixed_K,499,499,0,0.0,1.0,99672.93373962709,49900.0,1.9974535819564547,99672.93373962709,49900.0,1.9974535819564547,1.0,0.05248696601695267,4.0,0.0,1.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,3,robustness_K_equals_d_hat,499,499,0,0.0,1.0,99672.93373962709,49900.0,1.9974535819564547,99672.93373962709,49900.0,1.9974535819564547,1.0,0.05248696601695267,4.0,0.0,1.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,4,primary_fixed_K,499,499,0,0.0,1.0,96025.40833828086,49900.0,1.9243568805266706,96025.40833828086,49900.0,1.9243568805266706,1.0,0.20581633558138812,3.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,4,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96347.21634008562,49900.0,1.9308059386790706,96347.21634008562,49900.0,1.9308059386790706,1.0,0.20970383292217631,3.0,0.0,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,5,primary_fixed_K,499,499,0,0.0,1.0,94789.59200254112,49900.0,1.8995910220950123,94789.59200254112,49900.0,1.8995910220950123,1.0,0.6103387175132212,2.31062124248497,0.4632123460571987,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,5,robustness_K_equals_d_hat,499,499,0,0.0,1.0,95748.66073816152,49900.0,1.9188108364361025,95748.66073816152,49900.0,1.9188108364361025,1.0,0.3893690965296905,2.31062124248497,0.4632123460571987,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,6,primary_fixed_K,499,499,0,0.0,1.0,95373.6737707945,49900.0,1.911296067550992,95373.6737707945,49900.0,1.911296067550992,1.0,0.25877076019749257,1.9519038076152304,0.30670450498655444,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,6,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96487.7942060106,49900.0,1.9336231303809739,96487.7942060106,49900.0,1.9336231303809739,1.0,0.2409304526911202,1.9519038076152304,0.30670450498655444,0.0,0.8999999999999966
formal_preferred_20260816,6,3620073301,7,primary_fixed_K,499,499,0,0.0,1.0,94688.18947197252,49900.0,1.8975589072539585,94688.18947197252,49900.0,1.8975589072539585,1.0,0.0013262247842033845,2.7454909819639277,0.4628299424641873,0.012024048096192385,0.8999999999999966
