run_id,replication,structural_seed,forecast_origin_index,target_index,r_used,space_type,rank_Q_Rr,rank_Q_R5,expected_rank,rank_Qspace,rank_ok,nesting_max_all_adjacent,nesting_ok,Qspace_Q_F_dim_U,Qspace_Q_F_dim_Q,Qspace_Q_F_shared_energy,Qspace_Q_F_purity,Qspace_Q_F_capture,Qspace_Q_F_expected_random_purity,Qspace_Q_F_expected_random_capture,Qspace_Q_F_excess_purity,Qspace_Q_F_excess_capture,Qspace_Q_F_largest_canonical_correlation,Qspace_Q_F_smallest_principal_angle,Qspace_Q_F_canonical_correlations,Qspace_Q_F_principal_angles,Qspace_Q_F_unique_dim_U,Qspace_Q_F_unique_dim_Q,Qspace_Q_F_unique_shared_energy,Qspace_Q_F_unique_purity,Qspace_Q_F_unique_capture,Qspace_Q_F_unique_expected_random_purity,Qspace_Q_F_unique_expected_random_capture,Qspace_Q_F_unique_excess_purity,Qspace_Q_F_unique_excess_capture,Qspace_Q_F_unique_largest_canonical_correlation,Qspace_Q_F_unique_smallest_principal_angle,Qspace_Q_F_unique_canonical_correlations,Qspace_Q_F_unique_principal_angles,Qspace_Q_C_dim_U,Qspace_Q_C_dim_Q,Qspace_Q_C_shared_energy,Qspace_Q_C_purity,Qspace_Q_C_capture,Qspace_Q_C_expected_random_purity,Qspace_Q_C_expected_random_capture,Qspace_Q_C_excess_purity,Qspace_Q_C_excess_capture,Qspace_Q_C_largest_canonical_correlation,Qspace_Q_C_smallest_principal_angle,Qspace_Q_C_canonical_correlations,Qspace_Q_C_principal_angles,Qspace_Q_C_unique_dim_U,Qspace_Q_C_unique_dim_Q,Qspace_Q_C_unique_shared_energy,Qspace_Q_C_unique_purity,Qspace_Q_C_unique_capture,Qspace_Q_C_unique_expected_random_purity,Qspace_Q_C_unique_expected_random_capture,Qspace_Q_C_unique_excess_purity,Qspace_Q_C_unique_excess_capture,Qspace_Q_C_unique_largest_canonical_correlation,Qspace_Q_C_unique_smallest_principal_angle,Qspace_Q_C_unique_canonical_correlations,Qspace_Q_C_unique_principal_angles,Qspace_Q_C_full_dim_U,Qspace_Q_C_full_dim_Q,Qspace_Q_C_full_shared_energy,Qspace_Q_C_full_purity,Qspace_Q_C_full_capture,Qspace_Q_C_full_expected_random_purity,Qspace_Q_C_full_expected_random_capture,Qspace_Q_C_full_excess_purity,Qspace_Q_C_full_excess_capture,Qspace_Q_C_full_largest_canonical_correlation,Qspace_Q_C_full_smallest_principal_angle,Qspace_Q_C_full_canonical_correlations,Qspace_Q_C_full_principal_angles,Qspace_Q_P4_dim_U,Qspace_Q_P4_dim_Q,Qspace_Q_P4_shared_energy,Qspace_Q_P4_purity,Qspace_Q_P4_capture,Qspace_Q_P4_expected_random_purity,Qspace_Q_P4_expected_random_capture,Qspace_Q_P4_excess_purity,Qspace_Q_P4_excess_capture,Qspace_Q_P4_largest_canonical_correlation,Qspace_Q_P4_smallest_principal_angle,Qspace_Q_P4_canonical_correlations,Qspace_Q_P4_principal_angles,source
fullgrid_formal_20260817,15,883069729,124,1125,9,extra,9,5,4,4,True,2.145998578425611e-15,True,4,5,0.0115594769101255,0.0028898692275313,0.0023118953820251,0.05,0.04,-0.0471101307724686,-0.0376881046179748,0.1000224152759355,1.4706063774078764,"[0.10002241527593553, 0.03624246198086811, 0.013277761845768914, 0.008073310499804302]","[1.4706063774078764, 1.5345459259446883, 1.5575181747755726, 1.5627229285916873]",4.0,0.0,,,,,,,,,,[],[],4,3,1.4707639411894815,0.3676909852973704,0.4902546470631605,0.03,0.04,0.3376909852973704,0.4502546470631605,0.9515051902162086,0.3127040668823603,"[0.9515051902162086, 0.6917148725219305, 0.29484292311850985]","[0.31270406688236035, 0.8069353579408037, 1.271505196767207]",4,3,1.5790755167611994,0.3947688791902998,0.5263585055870664,0.03,0.04,0.3647688791902999,0.4863585055870664,0.9818418470636984,0.1908579245313901,"[0.9818418470636983, 0.7201939875512228, 0.3104556722155578]","[0.1908579245313901, 0.7667144358981701, 1.2551239735151136]",4.0,4.0,1.9975542697028728,0.4993885674257182,0.4993885674257182,0.04,0.04,0.4593885674257182,0.4593885674257182,0.9691884465278208,0.2488818669143143,"[0.9691884465278207, 0.9479520511732378, 0.31363727143603837, 0.2474804951152122]","[0.24888186691431435, 0.32405499642426183, 1.2517751552465552, 1.3207173344825598]",4,4,2.0238740041617524,0.5059685010404381,0.5059685010404381,0.04,0.04,0.4659685010404381,0.4659685010404381,0.9802838952990358,0.198903167231486,"[0.9802838952990358, 0.9558919339468547, 0.30709657703390275, 0.2342643629929737]","[0.19890316723148604, 0.29811470439805554, 1.2586556471226515, 1.3343345213442244]",full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,1,missing,1,5,4,4,True,1.3994429610191994e-15,True,4,5,3.9742444615038313,0.9935611153759578,0.7948488923007663,0.05,0.04,0.9435611153759578,0.7548488923007662,0.9995105554722394,0.0312884789966985,"[0.9995105554722394, 0.9990091046200134, 0.9978017387710082, 0.990755070638187]","[0.031288478996698586, 0.044520985363106, 0.06631843022148096, 0.13608239688420928]",4.0,5.0,3.808385303136842,0.9520963257842106,0.7616770606273684,0.05,0.04,0.9020963257842104,0.7216770606273684,0.9976517249360544,0.0685447985753596,"[0.9976517249360544, 0.991980310165814, 0.9893267856206798, 0.9221084070572976]","[0.06854479857535968, 0.12673146456143344, 0.14623443407601722, 0.3973017003737465]",4,3,0.1773463901824356,0.0443365975456089,0.0591154633941452,0.03,0.04,0.0143365975456089,0.0191154633941452,0.3832841696144671,1.1774469241481378,"[0.3832841696144671, 0.13886865215325866, 0.10561786285719525]","[1.1774469241481378, 1.4314774207980647, 1.4649811080844373]",4,3,0.0114872318154477,0.0028718079538619,0.0038290772718159,0.03,0.04,-0.027128192046138,-0.036170922728184,0.1040621845250094,1.4665454072774116,"[0.10406218452500945, 0.024865480776583408, 0.00632466861424558]","[1.4665454072774116, 1.5459282829499263, 1.5644716160139238]",4.0,0.0,,,,,,,,,,[],[],4,4,0.2485120230627439,0.0621280057656859,0.0621280057656859,0.04,0.04,0.0221280057656859,0.0221280057656859,0.4366215318268264,1.118956424287095,"[0.43662153182682645, 0.17549232473409904, 0.13693503172637983, 0.09124090120914195]","[1.118956424287095, 1.3943904952343906, 1.4334296937598325, 1.4794283537094088]",full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,2,missing,2,5,3,3,True,1.3994429610191994e-15,True,3,5,2.9762240914301534,0.9920746971433844,0.5952448182860307,0.05,0.03,0.9420746971433844,0.5652448182860307,0.9994549837323584,0.0330171404564351,"[0.9994549837323585, 0.9978567952505205, 0.9907550873425103]","[0.03301714045643515, 0.06548237536535764, 0.13608227375293694]",3.0,5.0,2.8476813351617034,0.9492271117205678,0.5695362670323407,0.05,0.03,0.8992271117205678,0.5395362670323407,0.99506125909501,0.0994264699260221,"[0.9950612590950101, 0.9913983459406375, 0.935234593819179]","[0.09942646992602212, 0.13125558145874072, 0.361875200344687]",3,3,0.1398378246145295,0.0466126082048431,0.0466126082048431,0.03,0.03,0.0166126082048431,0.0166126082048431,0.3499833231065949,1.213243026024525,"[0.3499833231065949, 0.12181214796436678, 0.05011286032648203]","[1.213243026024525, 1.4486809039200232, 1.5206624680022913]",3,3,0.0112950683460803,0.0037650227820267,0.0037650227820267,0.03,0.03,-0.0262349772179732,-0.0262349772179732,0.1039502508548981,1.4666579513136246,"[0.10395025085489815, 0.02176459180524671, 0.003964370925519593]","[1.4666579513136246, 1.5490300163179695, 1.566831945485138]",3.0,0.0,,,,,,,,,,[],[],3,4,0.203918471980535,0.0679728239935116,0.0509796179951337,0.04,0.03,0.0279728239935116,0.0209796179951337,0.4035569677409987,1.155395208606118,"[0.4035569677409987, 0.17549190507864598, 0.10130566134275547]","[1.155395208606118, 1.3943909215052102, 1.4693165796895014]",full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,4,missing,4,5,1,1,True,1.3994429610191994e-15,True,1,5,0.9850413369532957,0.9850413369532957,0.1970082673906591,0.05,0.01,0.9350413369532956,0.1870082673906591,0.9924924871016888,0.1226126057293566,[0.9924924871016887],[0.1226126057293566],1.0,5.0,0.981413285977518,0.981413285977518,0.1962826571955035,0.05,0.01,0.931413285977518,0.1862826571955035,0.9906630537057076,0.136759002198784,[0.9906630537057077],[0.13675900219878404],1,3,0.0095990715924862,0.0095990715924862,0.0031996905308287,0.03,0.01,-0.0204009284075137,-0.0068003094691712,0.0979748518370211,1.472664049389779,[0.09797485183702118],[1.4726640493897787],1,3,0.0059710206167087,0.0059710206167087,0.0019903402055695,0.03,0.01,-0.0240289793832912,-0.0080096597944304,0.0772723793907545,1.4934468408801058,[0.07727237939075456],[1.4934468408801058],1.0,0.0,,,,,,,,,,[],[],1,4,0.0235613293625584,0.0235613293625584,0.0058903323406396,0.04,0.01,-0.0164386706374415,-0.0041096676593603,0.1534970011516787,1.4166900781032332,[0.15349700115167877],[1.4166900781032332],full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,6,extra,6,5,1,1,True,1.3994429610191994e-15,True,1,5,0.0115016876203448,0.0115016876203448,0.0023003375240689,0.05,0.01,-0.0384983123796551,-0.007699662475931,0.1072459212294102,1.4633437493180443,[0.10724592122941023],[1.4633437493180443],1.0,0.0,,,,,,,,,,[],[],1,3,0.7003221316248336,0.7003221316248336,0.2334407105416112,0.03,0.01,0.6703221316248336,0.2234407105416112,0.836852514858403,0.5792882119856699,[0.836852514858403],[0.5792882119856699],1,3,0.7808816749160338,0.7808816749160338,0.2602938916386779,0.03,0.01,0.7508816749160337,0.2502938916386779,0.8836750957880581,0.4871403043465783,[0.8836750957880581],[0.4871403043465783],1.0,4.0,0.9299831881300826,0.9299831881300826,0.2324957970325206,0.04,0.01,0.8899831881300826,0.2224957970325206,0.9643563595114012,0.2677962707847949,[0.9643563595114011],[0.26779627078479495],1,4,0.9379637781142872,0.9379637781142872,0.2344909445285718,0.04,0.01,0.8979637781142873,0.2244909445285718,0.9684853009283556,0.251720614152769,[0.9684853009283555],[0.251720614152769],full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,8,extra,8,5,3,3,True,1.3994429610191994e-15,True,3,5,0.0144448836526504,0.0048149612175501,0.00288897673053,0.05,0.03,-0.0451850387824498,-0.0271110232694699,0.1096292919231232,1.46094624053991,"[0.10962929192312325, 0.047552929696886036, 0.012846045396466787]","[1.46094624053991, 1.5232254570796246, 1.557949928061233]",3.0,0.0,,,,,,,,,,[],[],3,3,1.4016265425999883,0.4672088475333294,0.4672088475333294,0.03,0.03,0.4372088475333294,0.4372088475333294,0.94730644203678,0.3260764982608967,"[0.94730644203678, 0.6533699693236412, 0.2781092063589933]","[0.32607649826089674, 0.8587688790823343, 1.2889712301710738]",3,3,1.5097132012562788,0.5032377337520929,0.5032377337520929,0.03,0.03,0.4732377337520929,0.4732377337520929,0.9803923771078548,0.1983534044801148,"[0.9803923771078547, 0.6811985512395325, 0.29071037469318317]","[0.19835340448011488, 0.821397792163636, 1.2758271328426702]",3.0,4.0,1.9015881384863536,0.6338627128287845,0.4753970346215884,0.04,0.03,0.5938627128287844,0.4453970346215884,0.9682132091158416,0.2528107319192982,"[0.9682132091158416, 0.9415243240502632, 0.27871718174818744]","[0.25281073191929826, 0.3436702898703125, 1.2883382266954744]",3,4,1.944558997006392,0.648186332335464,0.486139749251598,0.04,0.03,0.6081863323354639,0.4561397492515979,0.9787180006591684,0.2066780972832018,"[0.9787180006591684, 0.9515130061093785, 0.28511939849264173]","[0.20667809728320186, 0.31267865930864763, 1.281665331822796]",full_grid_extension
fullgrid_formal_20260817,15,883069729,145,1146,9,extra,9,5,4,4,True,1.3994429610191994e-15,True,4,5,0.014507549472804,0.003626887368201,0.0029015098945608,0.05,0.04,-0.0463731126317989,-0.0370984901054391,0.10972373708944,1.4608512221594565,"[0.10972373708944, 0.047589886687147254, 0.013758396784568208, 0.0037630034486272534]","[1.4608512221594563, 1.523188458200698, 1.5570374959108773, 1.5670333144654023]",4.0,0.0,,,,,,,,,,[],[],4,3,1.4519741470475245,0.3629935367618811,0.4839913823491748,0.03,0.04,0.3329935367618811,0.4439913823491748,0.9474045038010636,0.3257702310406281,"[0.9474045038010636, 0.6822404087644921, 0.2982396316284003]","[0.32577023104062813, 0.8199737375071151, 1.2679485061356155]",4,3,1.5612391553301403,0.3903097888325351,0.5204130517767135,0.03,0.04,0.360309788832535,0.4804130517767135,0.9804026978115676,0.1983010229947868,"[0.9804026978115675, 0.7080707904142447, 0.31414242186640007]","[0.1983010229947868, 0.7840339174668693, 1.25124311518783]",4.0,4.0,1.9751401988433113,0.4937850497108278,0.4937850497108278,0.04,0.04,0.4537850497108278,0.4537850497108278,0.9682596455258292,0.2526250133366425,"[0.9682596455258291, 0.9419038628347792, 0.31948673051694065, 0.21990634345107957]","[0.2526250133366425, 0.34254209971006866, 1.2456085463335103, 1.349077864035102]",4,4,1.999969896077616,0.4999924740194039,0.4999924740194039,0.04,0.04,0.4599924740194039,0.4599924740194039,0.978831749047998,0.2061230597945738,"[0.9788317490479981, 0.9518606118881829, 0.31242659403137263, 0.1954719980228944]","[0.2061230597945738, 0.31154665063536147, 1.2530498980152271, 1.3740576173910581]",full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,1,missing,1,5,4,4,True,1.6014964756604948e-15,True,4,5,3.969905378175452,0.992476344543863,0.7939810756350905,0.05,0.04,0.942476344543863,0.7539810756350904,0.999513818418457,0.0311840017340003,"[0.999513818418457, 0.9987163088360742, 0.9976083564675009, 0.989050457022829]","[0.031184001734000343, 0.05067476495878575, 0.06917510343231693, 0.14811876052995437]",4.0,5.0,3.7901172203651585,0.9475293050912896,0.7580234440730317,0.05,0.04,0.8975293050912896,0.7180234440730316,0.9977661782233008,0.0668528822477882,"[0.9977661782233007, 0.9918190506886566, 0.9881639104601516, 0.9134587734068685]","[0.06685288224778822, 0.12800100285262156, 0.15400982016123788, 0.41909209078066273]",4,3,0.1959493037562724,0.0489873259390681,0.0653164345854241,0.03,0.04,0.0189873259390681,0.0253164345854241,0.4030531804914206,1.1559457563157147,"[0.40305318049142064, 0.14639702938823296, 0.10984237451149505]","[1.1559457563157147, 1.4238712563331248, 1.460731863281276]",4,3,0.0161611459459804,0.0040402864864951,0.0053870486486601,0.03,0.04,-0.0259597135135048,-0.0346129513513398,0.1248011149713989,1.4456689503636715,"[0.12480111497139891, 0.02336261333557102, 0.006325815837399102]","[1.4456689503636715, 1.5474315876725344, 1.5644704687678201]",4.0,0.0,,,,,,,,,,[],[],4,4,0.2619550171264613,0.0654887542816153,0.0654887542816153,0.04,0.04,0.0254887542816153,0.0254887542816153,0.4493757792042614,1.104729857843863,"[0.4493757792042614, 0.17806180843432334, 0.13991211986110155, 0.09346131437175131]","[1.1047298578438627, 1.3917798961944217, 1.4304236657629303, 1.4771984104235352]",full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,2,missing,2,5,3,3,True,1.6014964756604948e-15,True,3,5,2.9722104424383,0.9907368141461,0.59444208848766,0.05,0.03,0.9407368141461,0.56444208848766,0.9993675972399046,0.035565978880956,"[0.9993675972399046, 0.9976237190499302, 0.9890509406568633]","[0.03556597888095606, 0.06895248603806126, 0.1481154833466902]",3.0,5.0,2.8286838609313656,0.9428946203104552,0.5657367721862732,0.05,0.03,0.8928946203104552,0.5357367721862731,0.9947244205707166,0.102764046136142,"[0.9947244205707166, 0.991210234765779, 0.9255860081846456]","[0.10276404613614201, 0.1326851322793682, 0.3882155657291775]",3,3,0.1594021085677091,0.0531340361892363,0.0531340361892363,0.03,0.03,0.0231340361892363,0.0231340361892363,0.374721054458476,1.186700438065918,"[0.374721054458476, 0.12481174154464648, 0.05838038271396766]","[1.1867004380659179, 1.4456582400476432, 1.5123827304396043]",3,3,0.0158755270607754,0.0052918423535918,0.0052918423535918,0.03,0.03,-0.0247081576464081,-0.0247081576464081,0.1247326010486302,1.4457380038645056,"[0.12473260104863029, 0.0166555238943677, 0.006316551291872218]","[1.4457380038645056, 1.5541400327460189, 1.5644797334984462]",3.0,0.0,,,,,,,,,,[],[],3,4,0.2192926355243664,0.0730975451747888,0.0548231588810916,0.04,0.03,0.0330975451747888,0.0248231588810916,0.4213410880758794,1.1358727567757758,"[0.42134108807587944, 0.17714168378656509, 0.10190754088221851]","[1.1358727567757758, 1.3927148849147526, 1.468711569002882]",full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,4,missing,4,5,1,1,True,1.6014964756604948e-15,True,1,5,0.9854444295727568,0.9854444295727568,0.1970888859145513,0.05,0.01,0.9354444295727568,0.1870888859145513,0.9926955371979652,0.1209410822975674,[0.9926955371979652],[0.12094108229756746],1.0,5.0,0.982080601819174,0.982080601819174,0.1964161203638348,0.05,0.01,0.932080601819174,0.1864161203638348,0.9909997991014802,0.1342664067995401,[0.9909997991014802],[0.13426640679954013],1,3,0.0097067995187168,0.0097067995187168,0.0032355998395722,0.03,0.01,-0.0202932004812831,-0.0067644001604277,0.098523091296999,1.472113144571345,[0.09852309129699909],[1.472113144571345],1,3,0.0063429717651342,0.0063429717651342,0.0021143239217114,0.03,0.01,-0.0236570282348657,-0.0078856760782885,0.0796427759758173,1.491069114272749,[0.07964277597581736],[1.491069114272749],1.0,0.0,,,,,,,,,,[],[],1,4,0.0225813076835188,0.0225813076835188,0.0056453269208797,0.04,0.01,-0.0174186923164811,-0.0043546730791202,0.1502707812035287,1.4199541684429866,[0.15027078120352874],[1.4199541684429866],full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,6,extra,6,5,1,1,True,1.6014964756604948e-15,True,1,5,0.0152435319077957,0.0152435319077957,0.0030487063815591,0.05,0.01,-0.0347564680922042,-0.0069512936184408,0.1234646990349701,1.447015783350596,[0.12346469903497011],[1.447015783350596],1.0,0.0,,,,,,,,,,[],[],1,3,0.6779155854829942,0.6779155854829942,0.2259718618276647,0.03,0.01,0.6479155854829942,0.2159718618276647,0.8233562931580679,0.6034965146177494,[0.8233562931580679],[0.6034965146177494],1,3,0.768989090696317,0.768989090696317,0.2563296968987723,0.03,0.01,0.738989090696317,0.2463296968987723,0.8769202305206084,0.5013797684370542,[0.8769202305206084],[0.5013797684370542],1.0,4.0,0.9233684777584584,0.9233684777584584,0.2308421194396146,0.04,0.01,0.8833684777584585,0.2208421194396146,0.960920640718295,0.2804873555715276,[0.960920640718295],[0.28048735557152765],1,4,0.9312056346472092,0.9312056346472092,0.2328014086618023,0.04,0.01,0.8912056346472091,0.2228014086618022,0.9649899660862848,0.2653912077942039,[0.9649899660862848],[0.26539120779420394],full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,8,extra,8,5,3,3,True,1.6014964756604948e-15,True,3,5,0.0189618553357705,0.0063206184452568,0.0037923710671541,0.05,0.03,-0.0436793815547431,-0.0262076289328458,0.1287117214624161,1.4417265412474762,"[0.12871172146241613, 0.044016979657603546, 0.021392839824904586]","[1.4417265412474762, 1.526765120954396, 1.5494018548821724]",3.0,0.0,,,,,,,,,,[],[],3,3,1.3789495683910342,0.4596498561303447,0.4596498561303447,0.03,0.03,0.4296498561303448,0.4296498561303448,0.9407770883613228,0.3458811409865666,"[0.9407770883613228, 0.6494360002322271, 0.26855338390679945]","[0.3458811409865666, 0.8639538239269864, 1.2989053948562392]",3,3,1.4985766090667891,0.4995255363555964,0.4995255363555964,0.03,0.03,0.4695255363555963,0.4695255363555963,0.9781829587798528,0.209269379343429,"[0.9781829587798527, 0.6788603964909735, 0.28439984229179927]","[0.209269379343429, 0.8245868358744002, 1.2824159650439624]",3.0,4.0,1.895129645592296,0.6317098818640986,0.473782411398074,0.04,0.03,0.5917098818640986,0.4437824113980739,0.9682024669062655,0.2528536754860598,"[0.9682024669062655, 0.9375502083663424, 0.28055879145224744]","[0.25285367548605986, 0.3552768906158761, 1.2864200937059875]",3,4,1.9341665147443416,0.6447221715814472,0.4835416286860853,0.04,0.03,0.6047221715814471,0.4535416286860854,0.97994029838363,0.2006346329364341,"[0.9799402983836301, 0.9454530951174706, 0.28284619721845095]","[0.20063463293643413, 0.33181362597633685, 1.2840361414848107]",full_grid_extension
fullgrid_formal_20260817,15,883069729,166,1167,9,extra,9,5,4,4,True,1.6014964756604948e-15,True,4,5,0.0190154385157979,0.0047538596289494,0.0038030877031595,0.05,0.04,-0.0452461403710505,-0.0361969122968404,0.1287166428199941,1.441721578609349,"[0.12871664281999412, 0.04459528659645383, 0.021392859128462536, 0.0010345862158072528]","[1.4417215786093487, 1.5261862455524287, 1.5494018355741959, 1.5697617403945245]",4.0,0.0,,,,,,,,,,[],[],4,3,1.4127274465614217,0.3531818616403554,0.4709091488538072,0.03,0.04,0.3231818616403554,0.4309091488538072,0.9414318357289504,0.343944675524329,"[0.9414318357289503, 0.6718110550432397, 0.27405008950761095]","[0.34394467552432906, 0.8341452574960229, 1.2931944887411868]",4,3,1.5338727233402365,0.3834681808350591,0.5112909077800788,0.03,0.04,0.3534681808350591,0.4712909077800788,0.9784863015299688,0.2078041576802847,"[0.9784863015299688, 0.701114496722632, 0.29133441874212124]","[0.2078041576802847, 0.7938370265228896, 1.2751748557758322]",4.0,4.0,1.9441783793070808,0.4860445948267701,0.4860445948267701,0.04,0.04,0.4460445948267701,0.4460445948267701,0.9682354769407672,0.2527216902617359,"[0.9682354769407672, 0.9385797435277891, 0.3158155466531456, 0.1613289993517907]","[0.2527216902617359, 0.35230527565760217, 1.2494802583105549, 1.4087591822140622]",4,4,1.9734156705488703,0.4933539176372176,0.4933539176372176,0.04,0.04,0.4533539176372176,0.4533539176372176,0.9801977146931286,0.1993388457761491,"[0.9801977146931286, 0.9458924459785182, 0.30925419747846844, 0.14925626500071423]","[0.1993388457761491, 0.3304622733989573, 1.2563876412238077, 1.42098025707987]",full_grid_extension
fullgrid_formal_20260817,15,883069729,186,1187,1,missing,1,5,4,4,True,2.13913536484191e-15,True,4,5,3.9784910617251543,0.9946227654312886,0.7956982123450309,0.05,0.04,0.9446227654312884,0.7556982123450309,0.9994806809272736,0.0322293042949646,"[0.9994806809272736, 0.9986203018110095, 0.9967024888941521, 0.9944199674289523]","[0.03222930429496468, 0.05253599845726774, 0.08123207450726132, 0.10569039471465627]",4.0,5.0,3.795851588662022,0.9489628971655056,0.7591703177324044,0.05,0.04,0.8989628971655055,0.7191703177324044,0.9980008650428388,0.06324241302449,"[0.9980008650428388, 0.9911064795995269, 0.9881836886242805, 0.9170860404937538]","[0.06324241302449002, 0.13346710609398937, 0.1538808360477357, 0.410087250421905]",4,3,0.1912303901497124,0.0478075975374281,0.0637434633832374,0.03,0.04,0.0178075975374281,0.0237434633832374,0.3948800495699023,1.1648590401532006,"[0.3948800495699023, 0.14775061313152196, 0.11605986782968221]","[1.1648590401532006, 1.422502791127478, 1.454474314527853]",4,3,0.0085909170865821,0.0021477292716455,0.0028636390288607,0.03,0.04,-0.0278522707283544,-0.0371363609711392,0.0895997328976674,1.4810762725923914,"[0.08959973289766741, 0.021857763249964437, 0.009221883590530704]","[1.4810762725923914, 1.5489368227031999, 1.561574312489712]",4.0,0.0,,,,,,,,,,[],[],4,4,0.244901431221678,0.0612253578054195,0.0612253578054195,0.04,0.04,0.0212253578054195,0.0212253578054195,0.4437595167078188,1.1110067836910225,"[0.4437595167078188, 0.148148995085933, 0.12911527877093323, 0.09674731311955642]","[1.1110067836910225, 1.422099976139408, 1.44131958825608, 1.4738974479102227]",full_grid_extension
fullgrid_formal_20260817,15,883069729,186,1187,2,missing,2,5,3,3,True,2.13913536484191e-15,True,3,5,2.9811087565376377,0.9937029188458792,0.5962217513075275,0.05,0.03,0.9437029188458792,0.5662217513075275,0.9993611811451252,0.03574596148896,"[0.9993611811451253, 0.9967496982525844, 0.9944224581088461]","[0.03574596148896001, 0.080648174420828, 0.10566678234486021]",3.0,5.0,2.833368634137594,0.944456211379198,0.5666737268275188,0.05,0.03,0.894456211379198,0.5366737268275188,0.9957369012148338,0.0923702466730094,"[0.9957369012148338, 0.9890130927409142, 0.9293706257913075]","[0.09237024667300944, 0.14837172979488228, 0.37809209542750094]",3,3,0.1558752680278893,0.0519584226759631,0.0519584226759631,0.03,0.03,0.0219584226759631,0.0219584226759631,0.3656852047046249,1.1964274355184912,"[0.36568520470462496, 0.139760808673206, 0.0511518860555252]","[1.1964274355184912, 1.4305764783942982, 1.5196221078172012]",3,3,0.0081351456278479,0.0027117152092826,0.0027117152092826,0.03,0.03,-0.0272882847907173,-0.0272882847907173,0.0893502905301975,1.4813267194861524,"[0.08935029053019759, 0.011467013982711806, 0.004492081960245156]","[1.4813267194861524, 1.5593290614930968, 1.5663042297270433]",3.0,0.0,,,,,,,,,,[],[],3,4,0.2040260071670127,0.0680086690556709,0.0510065017917531,0.04,0.03,0.0280086690556709,0.0210065017917531,0.4178149326422639,1.1397573928581255,"[0.4178149326422639, 0.14001765919072473, 0.09925595368995933]","[1.1397573928581257, 1.4303170772254985, 1.4713766722823252]",full_grid_extension
fullgrid_formal_20260817,15,883069729,186,1187,4,missing,4,5,1,1,True,2.13913536484191e-15,True,1,5,0.9928394105071956,0.9928394105071956,0.1985678821014391,0.05,0.01,0.9428394105071954,0.1885678821014391,0.9964132729481254,0.0847215817465038,[0.9964132729481254],[0.08472158174650381],1.0,5.0,0.9853560950527384,0.9853560950527384,0.1970712190105476,0.05,0.01,0.9353560950527384,0.1870712190105476,0.9926510439488484,0.1213093147723417,[0.9926510439488483],[0.1213093147723417],1,3,0.0077786090832509,0.0077786090832509,0.0025928696944169,0.03,0.01,-0.022221390916749,-0.007407130305583,0.0881964233019173,1.482485160477421,[0.0881964233019173],[1.482485160477421],1,3,0.0002952936287952,0.0002952936287952,9.84312095984096e-05,0.03,0.01,-0.0297047063712047,-0.0099015687904015,0.0171841097760468,1.5536113711800923,[0.017184109776046848],[1.5536113711800925],1.0,0.0,,,,,,,,,,[],[],1,4,0.0104082732526842,0.0104082732526842,0.002602068313171,0.04,0.01,-0.0295917267473157,-0.0073979316868289,0.1020209451665895,1.4685975705659398,[0.10202094516658956],[1.4685975705659398],full_grid_extension
fullgrid_formal_20260817,15,883069729,186,1187,6,extra,6,5,1,1,True,2.13913536484191e-15,True,1,5,0.0073352376682647,0.0073352376682647,0.0014670475336529,0.05,0.01,-0.0426647623317352,-0.008532952466347,0.0856460020565162,1.4850452719733862,[0.08564600205651621],[1.4850452719733862],1.0,0.0,,,,,,,,,,[],[],1,3,0.6845869946324004,0.6845869946324004,0.2281956648774668,0.03,0.01,0.6545869946324003,0.2181956648774667,0.8273977245753099,0.5963381290573132,[0.8273977245753099],[0.5963381290573132],1,3,0.7792369010368821,0.7792369010368821,0.2597456336789607,0.03,0.01,0.7492369010368821,0.2497456336789607,0.882743961201028,0.4891257603227138,[0.882743961201028],[0.4891257603227138],1.0,4.0,0.9335488874652754,0.9335488874652754,0.2333872218663188,0.04,0.01,0.8935488874652754,0.2233872218663188,0.9662033365007986,0.2607250165666349,[0.9662033365007986],[0.2607250165666349],1,4,0.9448897231815372,0.9448897231815372,0.2362224307953843,0.04,0.01,0.9048897231815372,0.2262224307953843,0.9720543828312987,0.2369673206420263,[0.9720543828312989],[0.23696732064202636],full_grid_extension
