run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4,source
fullgrid_formal_20260817,2,6,166,7,1.5671098492912583,False,0.0001849477940917,0.0014131090398149,0.03191274798987,0.033140909235593,0.0385907091605255,0.0394994358637333,full_grid_extension
fullgrid_formal_20260817,2,6,166,8,1.5502720384530693,False,0.0002763639422994,0.0030015909624879,0.0237156763310029,0.0264409033511913,0.0284748313830394,0.0215995113477839,full_grid_extension
fullgrid_formal_20260817,2,8,166,1,1.816071105412591,True,0.0002363916219187,0.012099585855032,0.1220522990991956,0.1339154933323089,0.1397027946037199,0.1795562778810947,full_grid_extension
fullgrid_formal_20260817,2,8,166,2,1.7436895371552592,True,0.0002347861104415,0.0014639919695175,0.0450162886584598,0.0462454945175357,0.0516097897464465,0.0415471372365016,full_grid_extension
fullgrid_formal_20260817,2,8,166,3,1.7089916916981356,False,0.0003935136507034,0.0012846869044561,0.0081452982047301,0.0090364714584828,0.0085183877838686,0.0124883160554038,full_grid_extension
fullgrid_formal_20260817,2,8,166,4,1.6817748790080362,False,0.0003244732252384,0.004167444727761,0.0514705311247862,0.0553135026273086,0.0515717429610177,0.0519685485756204,full_grid_extension
fullgrid_formal_20260817,2,8,166,5,1.665155436393899,False,0.000317296037633,0.0007072022078502,0.0141181707650108,0.0145080769352279,0.0318673976175252,0.0242792313707459,full_grid_extension
fullgrid_formal_20260817,2,8,166,6,1.6448687514665967,False,0.0001508921702874,0.0069244639411779,0.0426356896957702,0.0494092614666607,0.060196218745051,0.0550274760432917,full_grid_extension
fullgrid_formal_20260817,2,8,166,7,1.6429041139835423,False,6.152346248417733e-05,0.000573982789702,0.0182510381950925,0.0187634975223104,0.0187992536193621,0.0173737876343523,full_grid_extension
fullgrid_formal_20260817,2,8,166,8,1.6262047794281551,False,5.4593290933887615e-05,0.0072390472800259,0.0408239666545909,0.0480084206436829,0.0605183513488622,0.0761750475685384,full_grid_extension
fullgrid_formal_20260817,2,9,166,1,1.777130407305683,True,0.0002093940978329,0.0017067861865228,0.0581391522941155,0.0596365443828052,0.0663959508100253,0.0542401309765362,full_grid_extension
fullgrid_formal_20260817,2,9,166,2,1.7412545175245209,True,0.0004485404608183,0.0012469689765426,0.0037219155011505,0.0045203440168749,0.0050170792430793,0.0077902139344654,full_grid_extension
