replication,r_used,mean,n_valid_origins,n_total_origins,metric,series
4,9,2.92,25,25,d_hat,observable
5,1,5.08,25,25,d_hat,observable
5,2,5.0,25,25,d_hat,observable
5,3,4.0,25,25,d_hat,observable
5,4,3.0,25,25,d_hat,observable
5,5,2.0,25,25,d_hat,observable
5,6,1.76,25,25,d_hat,observable
5,7,2.16,25,25,d_hat,observable
5,8,2.52,25,25,d_hat,observable
5,9,2.48,25,25,d_hat,observable
6,1,5.0,25,25,d_hat,observable
6,2,5.0,25,25,d_hat,observable
6,3,4.0,25,25,d_hat,observable
6,4,3.0,25,25,d_hat,observable
6,5,2.28,25,25,d_hat,observable
6,6,1.96,25,25,d_hat,observable
6,7,2.72,25,25,d_hat,observable
6,8,2.76,25,25,d_hat,observable
6,9,2.6,25,25,d_hat,observable
7,1,5.0,25,25,d_hat,observable
7,2,4.88,25,25,d_hat,observable
7,3,4.0,25,25,d_hat,observable
7,4,3.0,25,25,d_hat,observable
7,5,2.0,25,25,d_hat,observable
7,6,1.92,25,25,d_hat,observable
7,7,2.56,25,25,d_hat,observable
7,8,2.64,25,25,d_hat,observable
7,9,2.76,25,25,d_hat,observable
8,1,4.88,25,25,d_hat,observable
8,2,5.0,25,25,d_hat,observable
8,3,4.0,25,25,d_hat,observable
8,4,3.0,25,25,d_hat,observable
8,5,2.0,25,25,d_hat,observable
8,6,1.88,25,25,d_hat,observable
8,7,2.4,25,25,d_hat,observable
8,8,2.44,25,25,d_hat,observable
8,9,2.56,25,25,d_hat,observable
9,1,6.0,25,25,d_hat,observable
9,2,5.0,25,25,d_hat,observable
9,3,4.0,25,25,d_hat,observable
9,4,3.0,25,25,d_hat,observable
9,5,2.04,25,25,d_hat,observable
9,6,2.28,25,25,d_hat,observable
9,7,2.72,25,25,d_hat,observable
9,8,2.6,25,25,d_hat,observable
9,9,2.92,25,25,d_hat,observable
10,1,5.88,25,25,d_hat,observable
10,2,5.0,25,25,d_hat,observable
10,3,4.0,25,25,d_hat,observable
10,4,3.0,25,25,d_hat,observable
10,5,2.0,25,25,d_hat,observable
10,6,1.0,25,25,d_hat,observable
10,7,1.84,25,25,d_hat,observable
10,8,2.12,25,25,d_hat,observable
10,9,2.16,25,25,d_hat,observable
11,1,5.64,25,25,d_hat,observable
11,2,5.0,25,25,d_hat,observable
11,3,4.0,25,25,d_hat,observable
11,4,3.0,25,25,d_hat,observable
11,5,2.04,25,25,d_hat,observable
11,6,2.24,25,25,d_hat,observable
11,7,2.2,25,25,d_hat,observable
11,8,2.24,25,25,d_hat,observable
11,9,2.56,25,25,d_hat,observable
12,1,6.0,25,25,d_hat,observable
12,2,5.0,25,25,d_hat,observable
12,3,4.0,25,25,d_hat,observable
12,4,3.0,25,25,d_hat,observable
12,5,2.0,25,25,d_hat,observable
12,6,1.96,25,25,d_hat,observable
12,7,2.0,25,25,d_hat,observable
12,8,2.08,25,25,d_hat,observable
12,9,2.08,25,25,d_hat,observable
13,1,6.0,25,25,d_hat,observable
13,2,5.0,25,25,d_hat,observable
13,3,4.0,25,25,d_hat,observable
13,4,3.0,25,25,d_hat,observable
13,5,2.0,25,25,d_hat,observable
13,6,1.44,25,25,d_hat,observable
13,7,2.16,25,25,d_hat,observable
13,8,2.16,25,25,d_hat,observable
13,9,2.0,25,25,d_hat,observable
14,1,4.56,25,25,d_hat,observable
14,2,4.8,25,25,d_hat,observable
14,3,4.0,25,25,d_hat,observable
14,4,3.0,25,25,d_hat,observable
14,5,2.52,25,25,d_hat,observable
14,6,2.16,25,25,d_hat,observable
14,7,2.2,25,25,d_hat,observable
14,8,2.08,25,25,d_hat,observable
14,9,2.2,25,25,d_hat,observable
15,1,6.0,25,25,d_hat,observable
15,2,5.0,25,25,d_hat,observable
15,3,4.0,25,25,d_hat,observable
15,4,3.0,25,25,d_hat,observable
15,5,2.0,25,25,d_hat,observable
15,6,1.08,25,25,d_hat,observable
15,7,2.04,25,25,d_hat,observable
15,8,1.8,25,25,d_hat,observable
15,9,1.76,25,25,d_hat,observable
16,1,5.92,25,25,d_hat,observable
16,2,5.0,25,25,d_hat,observable
16,3,4.0,25,25,d_hat,observable
16,4,3.0,25,25,d_hat,observable
16,5,2.0,25,25,d_hat,observable
16,6,1.12,25,25,d_hat,observable
16,7,1.84,25,25,d_hat,observable
16,8,1.72,25,25,d_hat,observable
16,9,1.96,25,25,d_hat,observable
17,1,5.72,25,25,d_hat,observable
17,2,5.0,25,25,d_hat,observable
17,3,4.0,25,25,d_hat,observable
17,4,3.0,25,25,d_hat,observable
17,5,2.0,25,25,d_hat,observable
17,6,1.16,25,25,d_hat,observable
17,7,2.2,25,25,d_hat,observable
17,8,2.36,25,25,d_hat,observable
17,9,2.16,25,25,d_hat,observable
18,1,5.48,25,25,d_hat,observable
18,2,5.0,25,25,d_hat,observable
18,3,4.0,25,25,d_hat,observable
18,4,3.0,25,25,d_hat,observable
18,5,2.08,25,25,d_hat,observable
18,6,1.76,25,25,d_hat,observable
18,7,2.2,25,25,d_hat,observable
18,8,2.32,25,25,d_hat,observable
18,9,2.24,25,25,d_hat,observable
19,1,4.48,25,25,d_hat,observable
19,2,4.8,25,25,d_hat,observable
19,3,4.0,25,25,d_hat,observable
19,4,3.0,25,25,d_hat,observable
19,5,2.0,25,25,d_hat,observable
19,6,1.68,25,25,d_hat,observable
19,7,2.68,25,25,d_hat,observable
19,8,2.76,25,25,d_hat,observable
19,9,2.76,25,25,d_hat,observable
0,1,54.83100757995593,25,25,selected_excess_spectral_mass,observable
0,2,44.25976615739636,25,25,selected_excess_spectral_mass,observable
0,3,29.796184077512407,25,25,selected_excess_spectral_mass,observable
0,4,17.926057646680587,25,25,selected_excess_spectral_mass,observable
0,5,7.657470840855544,25,25,selected_excess_spectral_mass,observable
0,6,2.6731072716741546,25,25,selected_excess_spectral_mass,observable
0,7,0.11143018030902542,25,25,selected_excess_spectral_mass,observable
0,8,0.09479726999329717,25,25,selected_excess_spectral_mass,observable
0,9,0.08747437277614184,25,25,selected_excess_spectral_mass,observable
1,1,54.16930301083637,25,25,selected_excess_spectral_mass,observable
1,2,44.223506220806186,25,25,selected_excess_spectral_mass,observable
1,3,30.867232521518602,25,25,selected_excess_spectral_mass,observable
1,4,14.916295602580803,25,25,selected_excess_spectral_mass,observable
1,5,6.339909863352189,25,25,selected_excess_spectral_mass,observable
1,6,2.972220956526317,25,25,selected_excess_spectral_mass,observable
1,7,0.0927705727922676,25,25,selected_excess_spectral_mass,observable
1,8,0.09011400430866362,25,25,selected_excess_spectral_mass,observable
1,9,0.09068404303235657,25,25,selected_excess_spectral_mass,observable
2,1,53.56584669096184,25,25,selected_excess_spectral_mass,observable
2,2,44.03690482738203,25,25,selected_excess_spectral_mass,observable
2,3,28.159254085599283,25,25,selected_excess_spectral_mass,observable
2,4,14.644333745648403,25,25,selected_excess_spectral_mass,observable
2,5,5.436500505515502,25,25,selected_excess_spectral_mass,observable
2,6,2.636662617567036,25,25,selected_excess_spectral_mass,observable
2,7,0.12176665356113305,25,25,selected_excess_spectral_mass,observable
2,8,0.09705715018373111,25,25,selected_excess_spectral_mass,observable
2,9,0.09293240383739042,25,25,selected_excess_spectral_mass,observable
3,1,57.31021483295961,25,25,selected_excess_spectral_mass,observable
3,2,46.58148440316213,25,25,selected_excess_spectral_mass,observable
3,3,32.65919210273305,25,25,selected_excess_spectral_mass,observable
3,4,14.871285123398293,25,25,selected_excess_spectral_mass,observable
3,5,7.774774175681769,25,25,selected_excess_spectral_mass,observable
3,6,3.13542452662659,25,25,selected_excess_spectral_mass,observable
3,7,0.1384796311120289,25,25,selected_excess_spectral_mass,observable
3,8,0.12016614519211298,25,25,selected_excess_spectral_mass,observable
3,9,0.10056652850297225,25,25,selected_excess_spectral_mass,observable
4,1,53.703522687173724,25,25,selected_excess_spectral_mass,observable
4,2,42.14851347564441,25,25,selected_excess_spectral_mass,observable
4,3,29.63017034622583,25,25,selected_excess_spectral_mass,observable
4,4,16.263425716913282,25,25,selected_excess_spectral_mass,observable
4,5,8.40749816722608,25,25,selected_excess_spectral_mass,observable
4,6,3.056331983457058,25,25,selected_excess_spectral_mass,observable
4,7,0.1755407920603404,25,25,selected_excess_spectral_mass,observable
4,8,0.143980326929738,25,25,selected_excess_spectral_mass,observable
4,9,0.14352466852462092,25,25,selected_excess_spectral_mass,observable
5,1,53.45379790966944,25,25,selected_excess_spectral_mass,observable
5,2,43.090180965654255,25,25,selected_excess_spectral_mass,observable
5,3,30.18678836997874,25,25,selected_excess_spectral_mass,observable
5,4,16.18640631994471,25,25,selected_excess_spectral_mass,observable
5,5,6.6756352097815945,25,25,selected_excess_spectral_mass,observable
5,6,2.5071259233766865,25,25,selected_excess_spectral_mass,observable
5,7,0.09066342720285718,25,25,selected_excess_spectral_mass,observable
5,8,0.09348995798261345,25,25,selected_excess_spectral_mass,observable
5,9,0.10319117139807844,25,25,selected_excess_spectral_mass,observable
6,1,53.578371408212014,25,25,selected_excess_spectral_mass,observable
6,2,44.0949288162805,25,25,selected_excess_spectral_mass,observable
6,3,31.737803536147226,25,25,selected_excess_spectral_mass,observable
6,4,15.692803149441726,25,25,selected_excess_spectral_mass,observable
6,5,5.215611364402162,25,25,selected_excess_spectral_mass,observable
6,6,2.199276634999856,25,25,selected_excess_spectral_mass,observable
6,7,0.15920772272560504,25,25,selected_excess_spectral_mass,observable
6,8,0.12541506913165487,25,25,selected_excess_spectral_mass,observable
6,9,0.12549602117198125,25,25,selected_excess_spectral_mass,observable
7,1,54.70558364157389,25,25,selected_excess_spectral_mass,observable
7,2,41.53618814832432,25,25,selected_excess_spectral_mass,observable
7,3,29.009293452315628,25,25,selected_excess_spectral_mass,observable
7,4,14.241368254462634,25,25,selected_excess_spectral_mass,observable
7,5,4.327455729230983,25,25,selected_excess_spectral_mass,observable
7,6,1.3967075268621776,25,25,selected_excess_spectral_mass,observable
7,7,0.11212947150239967,25,25,selected_excess_spectral_mass,observable
7,8,0.10660599418307244,25,25,selected_excess_spectral_mass,observable
7,9,0.1142285720996667,25,25,selected_excess_spectral_mass,observable
8,1,55.23372380656972,25,25,selected_excess_spectral_mass,observable
8,2,44.70239235073545,25,25,selected_excess_spectral_mass,observable
8,3,30.090188882078795,25,25,selected_excess_spectral_mass,observable
8,4,13.61796551159757,25,25,selected_excess_spectral_mass,observable
8,5,4.84884178187619,25,25,selected_excess_spectral_mass,observable
8,6,2.0955800770886883,25,25,selected_excess_spectral_mass,observable
8,7,0.10378444759541111,25,25,selected_excess_spectral_mass,observable
8,8,0.09818551353981983,25,25,selected_excess_spectral_mass,observable
8,9,0.10050396099154225,25,25,selected_excess_spectral_mass,observable
9,1,50.490580900084026,25,25,selected_excess_spectral_mass,observable
9,2,39.47236873517297,25,25,selected_excess_spectral_mass,observable
9,3,27.691704060801435,25,25,selected_excess_spectral_mass,observable
9,4,15.121363656835836,25,25,selected_excess_spectral_mass,observable
9,5,5.958104050136548,25,25,selected_excess_spectral_mass,observable
9,6,2.6383286625525013,25,25,selected_excess_spectral_mass,observable
9,7,0.1608391278233797,25,25,selected_excess_spectral_mass,observable
9,8,0.12453433500086968,25,25,selected_excess_spectral_mass,observable
9,9,0.11529350754958972,25,25,selected_excess_spectral_mass,observable
10,1,56.60716580968663,25,25,selected_excess_spectral_mass,observable
10,2,47.25082880023171,25,25,selected_excess_spectral_mass,observable
10,3,34.25427065142252,25,25,selected_excess_spectral_mass,observable
10,4,15.891974796626249,25,25,selected_excess_spectral_mass,observable
10,5,6.780965864864316,25,25,selected_excess_spectral_mass,observable
10,6,3.077603563898738,25,25,selected_excess_spectral_mass,observable
10,7,0.06479947666958893,25,25,selected_excess_spectral_mass,observable
10,8,0.0689718876398803,25,25,selected_excess_spectral_mass,observable
10,9,0.08078786360105367,25,25,selected_excess_spectral_mass,observable
11,1,53.13770088149117,25,25,selected_excess_spectral_mass,observable
11,2,44.131691730811205,25,25,selected_excess_spectral_mass,observable
11,3,31.51549327534118,25,25,selected_excess_spectral_mass,observable
11,4,14.750107928504185,25,25,selected_excess_spectral_mass,observable
11,5,5.604602620119426,25,25,selected_excess_spectral_mass,observable
11,6,2.686991578980316,25,25,selected_excess_spectral_mass,observable
11,7,0.1372128031592124,25,25,selected_excess_spectral_mass,observable
11,8,0.10664987513268091,25,25,selected_excess_spectral_mass,observable
11,9,0.0956315592653833,25,25,selected_excess_spectral_mass,observable
12,1,52.12566228083956,25,25,selected_excess_spectral_mass,observable
12,2,41.71855251669752,25,25,selected_excess_spectral_mass,observable
12,3,29.178892424109286,25,25,selected_excess_spectral_mass,observable
12,4,14.420568317518091,25,25,selected_excess_spectral_mass,observable
12,5,6.002726821160902,25,25,selected_excess_spectral_mass,observable
12,6,2.3109299957129887,25,25,selected_excess_spectral_mass,observable
12,7,0.11709709559077412,25,25,selected_excess_spectral_mass,observable
12,8,0.07704682053328459,25,25,selected_excess_spectral_mass,observable
12,9,0.0780061650582485,25,25,selected_excess_spectral_mass,observable
13,1,52.71121499582975,25,25,selected_excess_spectral_mass,observable
13,2,41.29054155158064,25,25,selected_excess_spectral_mass,observable
13,3,30.87314552869899,25,25,selected_excess_spectral_mass,observable
13,4,18.82964747429538,25,25,selected_excess_spectral_mass,observable
13,5,8.432410723197735,25,25,selected_excess_spectral_mass,observable
13,6,2.668000482724574,25,25,selected_excess_spectral_mass,observable
13,7,0.09258448337363454,25,25,selected_excess_spectral_mass,observable
13,8,0.07890426018003427,25,25,selected_excess_spectral_mass,observable
13,9,0.0764673512464767,25,25,selected_excess_spectral_mass,observable
14,1,55.76492336584807,25,25,selected_excess_spectral_mass,observable
14,2,44.826437874880014,25,25,selected_excess_spectral_mass,observable
14,3,30.316673824363612,25,25,selected_excess_spectral_mass,observable
14,4,11.256874621354655,25,25,selected_excess_spectral_mass,observable
14,5,3.896107127192295,25,25,selected_excess_spectral_mass,observable
14,6,1.5275549473747843,25,25,selected_excess_spectral_mass,observable
14,7,0.16832238942657188,25,25,selected_excess_spectral_mass,observable
14,8,0.09299267730628256,25,25,selected_excess_spectral_mass,observable
14,9,0.07743991591139351,25,25,selected_excess_spectral_mass,observable
15,1,56.35939984841274,25,25,selected_excess_spectral_mass,observable
15,2,47.95635167972922,25,25,selected_excess_spectral_mass,observable
15,3,32.82458542854941,25,25,selected_excess_spectral_mass,observable
15,4,18.691564932224896,25,25,selected_excess_spectral_mass,observable
15,5,10.670405741188093,25,25,selected_excess_spectral_mass,observable
15,6,3.2513859228577164,25,25,selected_excess_spectral_mass,observable
15,7,0.06548413936811273,25,25,selected_excess_spectral_mass,observable
15,8,0.06153403016660218,25,25,selected_excess_spectral_mass,observable
15,9,0.05536544770357374,25,25,selected_excess_spectral_mass,observable
16,1,54.12835969947968,25,25,selected_excess_spectral_mass,observable
16,2,43.6961907402823,25,25,selected_excess_spectral_mass,observable
16,3,31.797785690070505,25,25,selected_excess_spectral_mass,observable
16,4,15.859222682576606,25,25,selected_excess_spectral_mass,observable
16,5,6.416468635518597,25,25,selected_excess_spectral_mass,observable
16,6,2.885222840293673,25,25,selected_excess_spectral_mass,observable
16,7,0.07061738980593116,25,25,selected_excess_spectral_mass,observable
16,8,0.05918612892099453,25,25,selected_excess_spectral_mass,observable
16,9,0.052204417816873926,25,25,selected_excess_spectral_mass,observable
17,1,53.869051120036886,25,25,selected_excess_spectral_mass,observable
17,2,43.08573309415709,25,25,selected_excess_spectral_mass,observable
17,3,30.192857916958516,25,25,selected_excess_spectral_mass,observable
17,4,16.955951041348744,25,25,selected_excess_spectral_mass,observable
17,5,7.459898027436541,25,25,selected_excess_spectral_mass,observable
17,6,2.72411931193884,25,25,selected_excess_spectral_mass,observable
17,7,0.07318798226324758,25,25,selected_excess_spectral_mass,observable
17,8,0.08787382076301639,25,25,selected_excess_spectral_mass,observable
17,9,0.08985442113640114,25,25,selected_excess_spectral_mass,observable
18,1,53.327943914956585,25,25,selected_excess_spectral_mass,observable
18,2,43.77906932456553,25,25,selected_excess_spectral_mass,observable
18,3,32.68347875252892,25,25,selected_excess_spectral_mass,observable
18,4,15.383320723410725,25,25,selected_excess_spectral_mass,observable
18,5,6.83771932382276,25,25,selected_excess_spectral_mass,observable
18,6,2.7000646948384377,25,25,selected_excess_spectral_mass,observable
18,7,0.11540399201895445,25,25,selected_excess_spectral_mass,observable
18,8,0.07232877635495792,25,25,selected_excess_spectral_mass,observable
18,9,0.07972507602124257,25,25,selected_excess_spectral_mass,observable
19,1,57.756052589790094,25,25,selected_excess_spectral_mass,observable
19,2,47.451813499711946,25,25,selected_excess_spectral_mass,observable
19,3,34.18918461217581,25,25,selected_excess_spectral_mass,observable
19,4,14.590432823178887,25,25,selected_excess_spectral_mass,observable
19,5,4.585531781072694,25,25,selected_excess_spectral_mass,observable
19,6,1.9413444544863772,25,25,selected_excess_spectral_mass,observable
19,7,0.1295650077990429,25,25,selected_excess_spectral_mass,observable
19,8,0.12739909385677542,25,25,selected_excess_spectral_mass,observable
19,9,0.12252440121122499,25,25,selected_excess_spectral_mass,observable
0,1,5.331125794565839,25,25,gap_4_5,observable
0,2,1.4879675182082877,25,25,gap_4_5,observable
0,3,1.7145633416021135,25,25,gap_4_5,observable
0,4,0.06087582511314285,25,25,gap_4_5,observable
0,5,0.02350555269674797,25,25,gap_4_5,observable
0,6,0.022589038844615886,25,25,gap_4_5,observable
0,7,0.030118464747743264,25,25,gap_4_5,observable
0,8,0.02604411172593464,25,25,gap_4_5,observable
0,9,0.02039124145472168,25,25,gap_4_5,observable
1,1,4.555002577389733,25,25,gap_4_5,observable
1,2,0.653688456183535,25,25,gap_4_5,observable
1,3,1.6629630857105357,25,25,gap_4_5,observable
1,4,0.036789168571470035,25,25,gap_4_5,observable
1,5,0.032989517874469,25,25,gap_4_5,observable
1,6,0.024493653988684066,25,25,gap_4_5,observable
1,7,0.025871339818470663,25,25,gap_4_5,observable
1,8,0.025823539147505126,25,25,gap_4_5,observable
1,9,0.022628937277690317,25,25,gap_4_5,observable
2,1,5.728367762850925,25,25,gap_4_5,observable
2,2,0.44127619710430926,25,25,gap_4_5,observable
2,3,1.4906153664368063,25,25,gap_4_5,observable
2,4,0.05696458246458638,25,25,gap_4_5,observable
2,5,0.0421747080422146,25,25,gap_4_5,observable
2,6,0.030701684072118516,25,25,gap_4_5,observable
2,7,0.026422974898795984,25,25,gap_4_5,observable
2,8,0.028792271289232528,25,25,gap_4_5,observable
2,9,0.01860299500789505,25,25,gap_4_5,observable
3,1,2.5105791696328366,25,25,gap_4_5,observable
3,2,1.0107980013302962,25,25,gap_4_5,observable
3,3,1.9961035496268957,25,25,gap_4_5,observable
3,4,0.0707265357289199,25,25,gap_4_5,observable
3,5,0.05891911561232013,25,25,gap_4_5,observable
3,6,0.032052889837737554,25,25,gap_4_5,observable
3,7,0.03688652325681391,25,25,gap_4_5,observable
3,8,0.020119305210376637,25,25,gap_4_5,observable
3,9,0.022893214760742246,25,25,gap_4_5,observable
4,1,2.9108856090635955,25,25,gap_4_5,observable
4,2,1.8084626096010916,25,25,gap_4_5,observable
4,3,2.0538024714688574,25,25,gap_4_5,observable
4,4,0.044998791475039004,25,25,gap_4_5,observable
4,5,0.043125434176217115,25,25,gap_4_5,observable
4,6,0.053466484467435745,25,25,gap_4_5,observable
4,7,0.02864505772220551,25,25,gap_4_5,observable
4,8,0.02131793210553913,25,25,gap_4_5,observable
4,9,0.026269691866816873,25,25,gap_4_5,observable
5,1,4.382741153594292,25,25,gap_4_5,observable
5,2,1.1908035246720399,25,25,gap_4_5,observable
5,3,1.477701462476444,25,25,gap_4_5,observable
5,4,0.042290344596755666,25,25,gap_4_5,observable
5,5,0.0525254780645679,25,25,gap_4_5,observable
5,6,0.02117497205078974,25,25,gap_4_5,observable
5,7,0.0342621573505231,25,25,gap_4_5,observable
5,8,0.03839889537595565,25,25,gap_4_5,observable
5,9,0.02427804070834985,25,25,gap_4_5,observable
6,1,5.830663716310161,25,25,gap_4_5,observable
6,2,0.7909067134524101,25,25,gap_4_5,observable
6,3,1.2486462546524828,25,25,gap_4_5,observable
6,4,0.0535189217706752,25,25,gap_4_5,observable
6,5,0.040742850829064994,25,25,gap_4_5,observable
6,6,0.030972680716566746,25,25,gap_4_5,observable
6,7,0.04313479874419416,25,25,gap_4_5,observable
6,8,0.029748839339142755,25,25,gap_4_5,observable
6,9,0.02790621303182721,25,25,gap_4_5,observable
7,1,4.8690025193188555,25,25,gap_4_5,observable
7,2,0.837257993671011,25,25,gap_4_5,observable
7,3,0.9448890854822793,25,25,gap_4_5,observable
7,4,0.05747932316642989,25,25,gap_4_5,observable
7,5,0.032118518065414305,25,25,gap_4_5,observable
7,6,0.030557247033063558,25,25,gap_4_5,observable
7,7,0.026799595683657494,25,25,gap_4_5,observable
7,8,0.02319165312510355,25,25,gap_4_5,observable
7,9,0.031149844026526995,25,25,gap_4_5,observable
8,1,4.330906858429575,25,25,gap_4_5,observable
8,2,0.5112182300230796,25,25,gap_4_5,observable
8,3,1.2465479561023467,25,25,gap_4_5,observable
8,4,0.03839804145588043,25,25,gap_4_5,observable
8,5,0.038791058341376805,25,25,gap_4_5,observable
8,6,0.031640663011453254,25,25,gap_4_5,observable
8,7,0.021688675574575003,25,25,gap_4_5,observable
8,8,0.024817663151743195,25,25,gap_4_5,observable
8,9,0.023435536426328275,25,25,gap_4_5,observable
9,1,5.038707167576241,25,25,gap_4_5,observable
9,2,0.7810137618321121,25,25,gap_4_5,observable
9,3,1.6104720308565257,25,25,gap_4_5,observable
9,4,0.076880051357092,25,25,gap_4_5,observable
9,5,0.052521679146745,25,25,gap_4_5,observable
9,6,0.02896376786188085,25,25,gap_4_5,observable
9,7,0.027305017795999607,25,25,gap_4_5,observable
9,8,0.024395049558293923,25,25,gap_4_5,observable
9,9,0.026158400455080923,25,25,gap_4_5,observable
10,1,3.978450026676199,25,25,gap_4_5,observable
10,2,0.7183487008260535,25,25,gap_4_5,observable
10,3,1.789526623898167,25,25,gap_4_5,observable
10,4,0.04136008359280453,25,25,gap_4_5,observable
10,5,0.022199144977063524,25,25,gap_4_5,observable
10,6,0.02789843383744014,25,25,gap_4_5,observable
10,7,0.029901937274367837,25,25,gap_4_5,observable
10,8,0.02780595218594241,25,25,gap_4_5,observable
10,9,0.023625727066782138,25,25,gap_4_5,observable
11,1,4.055807188688276,25,25,gap_4_5,observable
11,2,0.8017152426643911,25,25,gap_4_5,observable
11,3,1.4329787044154525,25,25,gap_4_5,observable
11,4,0.08626795235705093,25,25,gap_4_5,observable
11,5,0.06150128386948131,25,25,gap_4_5,observable
11,6,0.03208674378050593,25,25,gap_4_5,observable
11,7,0.023114224263885267,25,25,gap_4_5,observable
11,8,0.02193421970927254,25,25,gap_4_5,observable
11,9,0.02874706211771078,25,25,gap_4_5,observable
12,1,3.955668281650718,25,25,gap_4_5,observable
12,2,0.8672170554799156,25,25,gap_4_5,observable
12,3,1.5955248203082562,25,25,gap_4_5,observable
12,4,0.06126788351114043,25,25,gap_4_5,observable
12,5,0.0398830561828425,25,25,gap_4_5,observable
12,6,0.02555272385034246,25,25,gap_4_5,observable
12,7,0.02811260538692101,25,25,gap_4_5,observable
12,8,0.021592871148134084,25,25,gap_4_5,observable
12,9,0.02691020178998342,25,25,gap_4_5,observable
13,1,4.618447772114626,25,25,gap_4_5,observable
13,2,2.009852790542276,25,25,gap_4_5,observable
13,3,1.8896159464441658,25,25,gap_4_5,observable
13,4,0.05868685841481515,25,25,gap_4_5,observable
13,5,0.03392079332718742,25,25,gap_4_5,observable
13,6,0.028983139098769345,25,25,gap_4_5,observable
13,7,0.025580210948955972,25,25,gap_4_5,observable
13,8,0.01846269175523131,25,25,gap_4_5,observable
13,9,0.019935870907500732,25,25,gap_4_5,observable
14,1,3.3736664634612143,25,25,gap_4_5,observable
14,2,0.4628260292219403,25,25,gap_4_5,observable
14,3,0.990923126001661,25,25,gap_4_5,observable
14,4,0.06649397852450757,25,25,gap_4_5,observable
14,5,0.06094672534426581,25,25,gap_4_5,observable
14,6,0.02699547449177231,25,25,gap_4_5,observable
14,7,0.022475148316043317,25,25,gap_4_5,observable
14,8,0.021298564135361887,25,25,gap_4_5,observable
14,9,0.027057051146218324,25,25,gap_4_5,observable
15,1,2.190600919229892,25,25,gap_4_5,observable
15,2,2.7585343411635446,25,25,gap_4_5,observable
15,3,2.1480148422447116,25,25,gap_4_5,observable
15,4,0.03107865117004831,25,25,gap_4_5,observable
15,5,0.028030690606078167,25,25,gap_4_5,observable
15,6,0.03157831367973979,25,25,gap_4_5,observable
15,7,0.021578133184938047,25,25,gap_4_5,observable
15,8,0.022305298237011592,25,25,gap_4_5,observable
15,9,0.020671272691029276,25,25,gap_4_5,observable
16,1,5.17232664064696,25,25,gap_4_5,observable
16,2,0.774108106319492,25,25,gap_4_5,observable
16,3,1.7141991482185788,25,25,gap_4_5,observable
16,4,0.03710648625637429,25,25,gap_4_5,observable
16,5,0.03510613325864289,25,25,gap_4_5,observable
16,6,0.025408522595051494,25,25,gap_4_5,observable
16,7,0.020382740499569195,25,25,gap_4_5,observable
16,8,0.02679317513321275,25,25,gap_4_5,observable
16,9,0.028299251999381898,25,25,gap_4_5,observable
17,1,5.388633266958301,25,25,gap_4_5,observable
17,2,1.657510117935603,25,25,gap_4_5,observable
17,3,1.613256508796973,25,25,gap_4_5,observable
17,4,0.04249562707218046,25,25,gap_4_5,observable
17,5,0.025106861823082558,25,25,gap_4_5,observable
17,6,0.02125694749230929,25,25,gap_4_5,observable
17,7,0.03456207719961391,25,25,gap_4_5,observable
17,8,0.028573992902153192,25,25,gap_4_5,observable
17,9,0.02299572398330714,25,25,gap_4_5,observable
18,1,4.229080329921507,25,25,gap_4_5,observable
18,2,1.1697237696204228,25,25,gap_4_5,observable
18,3,1.6313110435601186,25,25,gap_4_5,observable
18,4,0.07748542761457235,25,25,gap_4_5,observable
18,5,0.03877286163696619,25,25,gap_4_5,observable
18,6,0.03252243883072093,25,25,gap_4_5,observable
18,7,0.030461509241751273,25,25,gap_4_5,observable
18,8,0.025693994161079564,25,25,gap_4_5,observable
18,9,0.024077135379416047,25,25,gap_4_5,observable
19,1,4.8082635984001225,25,25,gap_4_5,observable
19,2,0.5337177705771592,25,25,gap_4_5,observable
19,3,1.0693785103905586,25,25,gap_4_5,observable
19,4,0.03664242325601503,25,25,gap_4_5,observable
19,5,0.030340621005711218,25,25,gap_4_5,observable
19,6,0.026832146284708546,25,25,gap_4_5,observable
19,7,0.03668830005136981,25,25,gap_4_5,observable
19,8,0.02697190669267204,25,25,gap_4_5,observable
19,9,0.01841591207800717,25,25,gap_4_5,observable
0,1,4.754234514681688,25,25,lambda4_over_edge,observable
0,2,2.2022563440781355,25,25,lambda4_over_edge,observable
0,3,1.7480157125520634,25,25,lambda4_over_edge,observable
0,4,0.8765386952416455,25,25,lambda4_over_edge,observable
0,5,0.9222929027323904,25,25,lambda4_over_edge,observable
0,6,0.9543236558801218,25,25,lambda4_over_edge,observable
0,7,0.9775963576430658,25,25,lambda4_over_edge,observable
0,8,0.9776831770218625,25,25,lambda4_over_edge,observable
0,9,0.9790941897458572,25,25,lambda4_over_edge,observable
1,1,3.973777180292099,25,25,lambda4_over_edge,observable
1,2,1.7138439632978575,25,25,lambda4_over_edge,observable
1,3,1.719297432798696,25,25,lambda4_over_edge,observable
1,4,0.8792267164216393,25,25,lambda4_over_edge,observable
1,5,0.9332179487596047,25,25,lambda4_over_edge,observable
1,6,0.9510622467250757,25,25,lambda4_over_edge,observable
1,7,0.9766590531553002,25,25,lambda4_over_edge,observable
1,8,0.9816969105648939,25,25,lambda4_over_edge,observable
1,9,0.9847046166748443,25,25,lambda4_over_edge,observable
2,1,4.568867643631866,25,25,lambda4_over_edge,observable
