run_id,replication,structural_seed,forecast_origin_index,target_index,r_used,space_type,rank_Q_Rr,rank_Q_R5,expected_rank,rank_Qspace,rank_ok,nesting_max_all_adjacent,nesting_ok,Qspace_Q_F_dim_U,Qspace_Q_F_dim_Q,Qspace_Q_F_shared_energy,Qspace_Q_F_purity,Qspace_Q_F_capture,Qspace_Q_F_expected_random_purity,Qspace_Q_F_expected_random_capture,Qspace_Q_F_excess_purity,Qspace_Q_F_excess_capture,Qspace_Q_F_largest_canonical_correlation,Qspace_Q_F_smallest_principal_angle,Qspace_Q_F_canonical_correlations,Qspace_Q_F_principal_angles,Qspace_Q_F_unique_dim_U,Qspace_Q_F_unique_dim_Q,Qspace_Q_F_unique_shared_energy,Qspace_Q_F_unique_purity,Qspace_Q_F_unique_capture,Qspace_Q_F_unique_expected_random_purity,Qspace_Q_F_unique_expected_random_capture,Qspace_Q_F_unique_excess_purity,Qspace_Q_F_unique_excess_capture,Qspace_Q_F_unique_largest_canonical_correlation,Qspace_Q_F_unique_smallest_principal_angle,Qspace_Q_F_unique_canonical_correlations,Qspace_Q_F_unique_principal_angles,Qspace_Q_C_dim_U,Qspace_Q_C_dim_Q,Qspace_Q_C_shared_energy,Qspace_Q_C_purity,Qspace_Q_C_capture,Qspace_Q_C_expected_random_purity,Qspace_Q_C_expected_random_capture,Qspace_Q_C_excess_purity,Qspace_Q_C_excess_capture,Qspace_Q_C_largest_canonical_correlation,Qspace_Q_C_smallest_principal_angle,Qspace_Q_C_canonical_correlations,Qspace_Q_C_principal_angles,Qspace_Q_C_unique_dim_U,Qspace_Q_C_unique_dim_Q,Qspace_Q_C_unique_shared_energy,Qspace_Q_C_unique_purity,Qspace_Q_C_unique_capture,Qspace_Q_C_unique_expected_random_purity,Qspace_Q_C_unique_expected_random_capture,Qspace_Q_C_unique_excess_purity,Qspace_Q_C_unique_excess_capture,Qspace_Q_C_unique_largest_canonical_correlation,Qspace_Q_C_unique_smallest_principal_angle,Qspace_Q_C_unique_canonical_correlations,Qspace_Q_C_unique_principal_angles,Qspace_Q_C_full_dim_U,Qspace_Q_C_full_dim_Q,Qspace_Q_C_full_shared_energy,Qspace_Q_C_full_purity,Qspace_Q_C_full_capture,Qspace_Q_C_full_expected_random_purity,Qspace_Q_C_full_expected_random_capture,Qspace_Q_C_full_excess_purity,Qspace_Q_C_full_excess_capture,Qspace_Q_C_full_largest_canonical_correlation,Qspace_Q_C_full_smallest_principal_angle,Qspace_Q_C_full_canonical_correlations,Qspace_Q_C_full_principal_angles,Qspace_Q_P4_dim_U,Qspace_Q_P4_dim_Q,Qspace_Q_P4_shared_energy,Qspace_Q_P4_purity,Qspace_Q_P4_capture,Qspace_Q_P4_expected_random_purity,Qspace_Q_P4_expected_random_capture,Qspace_Q_P4_excess_purity,Qspace_Q_P4_excess_capture,Qspace_Q_P4_largest_canonical_correlation,Qspace_Q_P4_smallest_principal_angle,Qspace_Q_P4_canonical_correlations,Qspace_Q_P4_principal_angles
fullgrid_formal_20260817,8,1271978911,103,1104,4,missing,4,5,1,1,True,2.2549258193409683e-15,True,1,5,0.9855731734159944,0.9855731734159944,0.19711463468319887,0.05,0.01,0.9355731734159943,0.18711463468319886,0.9927603806639316,0.1204024217995082,[0.9927603806639316],[0.1204024217995082],1,5,0.9139847210562874,0.9139847210562874,0.18279694421125747,0.05,0.01,0.8639847210562873,0.17279694421125746,0.9560254813844071,0.29765968929293124,[0.9560254813844071],[0.29765968929293124],1,3,0.07675891105951196,0.07675891105951196,0.025586303686503987,0.03,0.01,0.046758911059511965,0.015586303686503987,0.27705398582137736,1.2900696150319937,[0.27705398582137736],[1.2900696150319937],1,3,0.005170458699803072,0.005170458699803072,0.0017234862332676907,0.03,0.01,-0.024829541300196926,-0.008276513766732309,0.07190590170356723,1.4988283160572051,[0.07190590170356723],[1.4988283160572051],1,0,,,,,,,,,,[],[],1,4,0.08258921144646673,0.08258921144646673,0.020647302861616684,0.04,0.01,0.04258921144646673,0.010647302861616683,0.2873833875617495,1.279302466939575,[0.2873833875617495],[1.279302466939575]
fullgrid_formal_20260817,8,1271978911,103,1104,6,extra,6,5,1,1,True,2.2549258193409683e-15,True,1,5,0.009115379959835352,0.009115379959835352,0.0018230759919670703,0.05,0.01,-0.04088462004016465,-0.00817692400803293,0.09547449900279839,1.475176181846935,[0.09547449900279839],[1.475176181846935],1,0,,,,,,,,,,[],[],1,3,0.8406613465452055,0.8406613465452055,0.28022044884840186,0.03,0.01,0.8106613465452055,0.27022044884840185,0.9168758621237695,0.4106141044796546,[0.9168758621237695],[0.4106141044796546],1,3,0.9361015045971439,0.9361015045971439,0.3120338348657146,0.03,0.01,0.9061015045971439,0.3020338348657146,0.9675233871060399,0.25555406384023804,[0.9675233871060399],[0.25555406384023804],1,4,0.8547845454652617,0.8547845454652617,0.21369613636631543,0.04,0.01,0.8147845454652617,0.20369613636631542,0.9245455886354451,0.3909549201476725,[0.9245455886354451],[0.3909549201476725],1,4,0.8668744769364605,0.8668744769364605,0.21671861923411512,0.04,0.01,0.8268744769364604,0.2067186192341151,0.9310609415803353,0.373486411870297,[0.9310609415803353],[0.373486411870297]
fullgrid_formal_20260817,8,1271978911,103,1104,8,extra,8,5,3,3,True,2.2549258193409683e-15,True,3,5,0.011020033793837886,0.003673344597945962,0.002204006758767577,0.05,0.03,-0.04632665540205404,-0.02779599324123242,0.1039148342658777,1.466693560750944,"[0.1039148342658777, 0.014510189776397637, 0.00334595367361521]","[1.466693560750944, 1.5562856277941308, 1.5674503668780315]",3,0,,,,,,,,,,[],[],3,3,1.2778904497932821,0.4259634832644274,0.4259634832644274,0.03,0.03,0.39596348326442743,0.39596348326442743,0.9286457790375134,0.3800508339136952,"[0.9286457790375134, 0.5932462867619962, 0.2521236008631387]","[0.3800508339136952, 0.9357109001540307, 1.3159222029893463]",3,3,1.4076522973486247,0.46921743244954156,0.46921743244954156,0.03,0.03,0.4392174324495416,0.4392174324495416,0.9766820169260936,0.21637547096307963,"[0.9766820169260936, 0.6212860678792091, 0.26028476140756546]","[0.21637547096307963, 0.9004134254469325, 1.3074792086240548]",3,4,1.8100185943355835,0.6033395314451945,0.4525046485838959,0.04,0.03,0.5633395314451944,0.4225046485838959,0.9478062800277013,0.3245124899842084,"[0.9478062800277013, 0.9208661896007019, 0.2523634496632157]","[0.3245124899842084, 0.40049994897521984, 1.315674339212558]",3,4,1.832032681042826,0.6106775603476087,0.4580081702607065,0.04,0.03,0.5706775603476086,0.4280081702607065,0.9550397191742815,0.3010026043391302,"[0.9550397191742815, 0.928486583056829, 0.24050879594266328]","[0.3010026043391302, 0.3804797407383897, 1.3279063274818717]"
fullgrid_formal_20260817,8,1271978911,103,1104,9,extra,9,5,4,4,True,2.2549258193409683e-15,True,4,5,0.011244668908261245,0.0028111672270653113,0.002248933781652249,0.05,0.04,-0.04718883277293469,-0.03775106621834775,0.10414125376111906,1.4664659060839016,"[0.10414125376111906, 0.017226688033754323, 0.009857427672317084, 0.00231095486675799]","[1.4664659060839016, 1.553568786618852, 1.5609387394763972, 1.5684853698711865]",4,0,,,,,,,,,,[],[],4,3,1.4001564347981694,0.35003910869954236,0.4667188115993898,0.03,0.04,0.32003910869954233,0.42671881159938985,0.9288411745059468,0.3795237678697341,"[0.9288411745059468, 0.649801390977797, 0.33936508309474434]","[0.3795237678697341, 0.8634732111531644, 1.2245544848972378]",4,3,1.5315028197135443,0.3828757049283861,0.5105009399045147,0.03,0.04,0.35287570492838605,0.47050093990451475,0.9767935054939952,0.21585555833967604,"[0.9767935054939952, 0.6694392603648823, 0.3594834405371351]","[0.21585555833967604, 0.8373426283223931, 1.2030820568582756]",4,4,1.9798664144575941,0.49496660361439854,0.49496660361439854,0.04,0.04,0.45496660361439856,0.45496660361439856,0.9482772976202062,0.323031977769661,"[0.9482772976202062, 0.9209536791643972, 0.4427812535755315, 0.19085508531698722]","[0.323031977769661, 0.4002754875078536, 1.1120981227826758, 1.3787631562694427]",4,4,1.9996717134077349,0.4999179283519337,0.4999179283519337,0.04,0.04,0.45991792835193374,0.45991792835193374,0.9556124669304242,0.29906471475314433,"[0.9556124669304242, 0.9284876430918073, 0.428791916817, 0.20130751390126292]","[0.29906471475314433, 0.3804768863065947, 1.1276412328242023, 1.3681037480165925]"
fullgrid_formal_20260817,8,1271978911,124,1125,1,missing,1,5,4,4,True,1.6508440119159494e-15,True,4,5,3.9763170940861476,0.9940792735215369,0.7952634188172295,0.05,0.04,0.9440792735215369,0.7552634188172295,0.9991465917070484,0.04131657548415583,"[0.9991465917070484, 0.9989144416475428, 0.9984167823886066, 0.9916436100127384]","[0.04131657548415583, 0.046599459556720124, 0.05627851367724499, 0.12936811199293338]",4,5,3.822753589293321,0.9556883973233302,0.7645507178586641,0.05,0.04,0.9056883973233302,0.7245507178586641,0.9991130927910039,0.0421197896657682,"[0.9991130927910039, 0.9946105876997114, 0.9814486206464806, 0.9338281431685761]","[0.0421197896657682, 0.10386780281206842, 0.19291979555999322, 0.36582728381289503]",4,3,0.16264291563708053,0.04066072890927013,0.054214305212360175,0.03,0.04,0.010660728909270133,0.014214305212360175,0.3470243809928881,1.2163998815185484,"[0.3470243809928881, 0.18552398455496052, 0.088305411999685]","[1.2163998815185484, 1.3841912495057678, 1.4823757448701012]",4,3,0.009079410844251814,0.0022698527110629535,0.0030264702814172713,0.03,0.04,-0.027730147288937045,-0.036973529718582726,0.09322052764635219,1.4774402529843,"[0.09322052764635219, 0.019566379739511076, 0.002549677131864031]","[1.4774402529843, 1.5512286983642918, 1.5682466469005116]",4,0,,,,,,,,,,[],[],4,4,0.18071941696236601,0.045179854240591504,0.045179854240591504,0.04,0.04,0.005179854240591503,0.005179854240591503,0.3422414853376472,1.2214949190467332,"[0.3422414853376472, 0.19446157544699624, 0.15612377131735788, 0.037419866121681175]","[1.2214949190467332, 1.3750878095644097, 1.4140312528439567, 1.533367722327285]"
fullgrid_formal_20260817,8,1271978911,124,1125,2,missing,2,5,3,3,True,1.6508440119159494e-15,True,3,5,2.982045325902967,0.9940151086343224,0.5964090651805934,0.05,0.03,0.9440151086343224,0.5664090651805934,0.9991383564146556,0.041515475477508404,"[0.9991383564146556, 0.9989129511531946, 0.9929455104195813]","[0.041515475477508404, 0.04663144539432359, 0.11885116341864677]",3,5,2.8840759919029013,0.9613586639676338,0.5768151983805803,0.05,0.03,0.9113586639676338,0.5468151983805802,0.9982913276181569,0.058466386877089986,"[0.9982913276181569, 0.9906590864225131, 0.9518849676267563]","[0.058466386877089986, 0.1367880990494277, 0.3114671848447866]",3,3,0.10360328787895105,0.034534429292983684,0.034534429292983684,0.03,0.03,0.0045344292929836855,0.0045344292929836855,0.29230858578507457,1.2741563562427725,"[0.29230858578507457, 0.12755644603550662, 0.04345493792506941]","[1.2741563562427725, 1.442891419000882, 1.527327701013094]",3,3,0.005633953878884766,0.001877984626294922,0.001877984626294922,0.03,0.03,-0.028122015373705078,-0.028122015373705078,0.07252629386388833,1.49820629980788,"[0.07252629386388833, 0.019174500876330845, 0.0024958151769047185]","[1.49820629980788, 1.551620650769889, 1.5683005090268736]",3,0,,,,,,,,,,[],[],3,4,0.11688830855383169,0.0389627695179439,0.02922207713845792,0.04,0.03,-0.0010372304820561035,-0.0007779228615420776,0.29874312380926676,1.267420964556256,"[0.29874312380926676, 0.15649681599553747, 0.05612130712814584]","[1.267420964556256, 1.4136535656319602, 1.5146455178788654]"
fullgrid_formal_20260817,8,1271978911,124,1125,4,missing,4,5,1,1,True,1.6508440119159494e-15,True,1,5,0.9859522912976977,0.9859522912976977,0.19719045825953954,0.05,0.01,0.9359522912976976,0.18719045825953953,0.9929513035882966,0.11880229542159423,[0.9929513035882966],[0.11880229542159423],1,5,0.9147775705801523,0.9147775705801523,0.18295551411603045,0.05,0.01,0.8647775705801523,0.17295551411603044,0.9564400506985016,0.2962428730131348,[0.9564400506985016],[0.2962428730131348],1,3,0.07639410525078374,0.07639410525078374,0.02546470175026125,0.03,0.01,0.046394105250783746,0.015464701750261248,0.27639483578891944,1.2907555513588562,[0.27639483578891944],[1.2907555513588562],1,3,0.005219384533236723,0.005219384533236723,0.0017397948444122409,0.03,0.01,-0.024780615466763276,-0.00826020515558776,0.07224530803613978,1.4984880246834447,[0.07224530803613978],[1.4984880246834447],1,0,,,,,,,,,,[],[],1,4,0.08286206516212745,0.08286206516212745,0.020715516290531862,0.04,0.01,0.04286206516212745,0.010715516290531862,0.2878577168709004,1.278807210278138,[0.2878577168709004],[1.278807210278138]
fullgrid_formal_20260817,8,1271978911,124,1125,6,extra,6,5,1,1,True,1.6508440119159494e-15,True,1,5,0.009298126324247608,0.009298126324247608,0.0018596252648495216,0.05,0.01,-0.0407018736757524,-0.00814037473515048,0.09642679256434701,1.4742194740871555,[0.09642679256434701],[1.4742194740871555],1,0,,,,,,,,,,[],[],1,3,0.8247354789273211,0.8247354789273211,0.27491182630910704,0.03,0.01,0.7947354789273211,0.26491182630910703,0.9081494804971928,0.4319539256658829,[0.9081494804971928],[0.4319539256658829],1,3,0.9206499528339748,0.9206499528339748,0.3068833176113249,0.03,0.01,0.8906499528339747,0.2968833176113249,0.9595050561794736,0.28555644236414424,[0.9595050561794736],[0.28555644236414424],1,4,0.8525013501085796,0.8525013501085796,0.2131253375271449,0.04,0.01,0.8125013501085796,0.2031253375271449,0.9233099967554665,0.394184686785336,[0.9233099967554665],[0.394184686785336],1,4,0.8641668821964622,0.8641668821964622,0.21604172054911555,0.04,0.01,0.8241668821964622,0.20604172054911554,0.929605767084339,0.37745459999899533,[0.929605767084339],[0.37745459999899533]
fullgrid_formal_20260817,8,1271978911,124,1125,8,extra,8,5,3,3,True,1.6508440119159494e-15,True,3,5,0.010390901365951433,0.0034636337886504776,0.0020781802731902866,0.05,0.03,-0.046536366211349524,-0.027921819726809714,0.10102704370098381,1.4695966341449682,"[0.10102704370098381, 0.01273691351344299, 0.004712625716308581]","[1.4695966341449682, 1.5580590688735922, 1.5660836836347543]",3,0,,,,,,,,,,[],[],3,3,1.265955513627007,0.42198517120900236,0.42198517120900236,0.03,0.03,0.39198517120900234,0.39198517120900234,0.9282210549049519,0.3811941068935805,"[0.9282210549049519, 0.5893213888040385, 0.23887546453377081]","[0.3811941068935805, 0.9405777142607972, 1.3295887021062847]",3,3,1.3969619660093218,0.4656539886697739,0.4656539886697739,0.03,0.03,0.4356539886697739,0.4356539886697739,0.9764562655700261,0.21742448550704607,"[0.9764562655700261, 0.6187771768557065, 0.24619084637906852]","[0.21742448550704607, 0.9036111927397544, 1.3220481626807594]",3,4,1.8054720415092191,0.6018240138364064,0.4513680103773048,0.04,0.03,0.5618240138364063,0.42136801037730476,0.9469976747398351,0.327039036027669,"[0.9469976747398351, 0.9210329810798483, 0.2456943086636975]","[0.327039036027669, 0.40007192917570156, 1.322560435159015]",3,4,1.830720631109236,0.6102402103697454,0.457680157777309,0.04,0.03,0.5702402103697454,0.42768015777730906,0.9536191102227217,0.3057578209960612,"[0.9536191102227217, 0.9281611247494677, 0.24463881587161063]","[0.3057578209960612, 0.3813551644887172, 1.3236491546736415]"
fullgrid_formal_20260817,8,1271978911,124,1125,9,extra,9,5,4,4,True,1.6508440119159494e-15,True,4,5,0.010563509009356946,0.0026408772523392366,0.0021127018018713894,0.05,0.04,-0.04735912274766076,-0.03788729819812861,0.10104105076957558,1.4695825550331194,"[0.10104105076957558, 0.016089211763197657, 0.009600957845288088, 0.001781556069558213]","[1.4695825550331194, 1.5547064208012655, 1.5611952214433478, 1.569014769782911]",4,0,,,,,,,,,,[],[],4,3,1.4126590690136807,0.35316476725342016,0.47088635633789355,0.03,0.04,0.32316476725342014,0.4308863563378936,0.9283948022511664,0.38072680827199074,"[0.9283948022511664, 0.6664499708447028, 0.3264760274932801]","[0.38072680827199074, 0.8413593607351406, 1.2382234246895054]",4,3,1.5452540366817935,0.3863135091704484,0.5150846788939312,0.03,0.04,0.35631350917044835,0.4750846788939312,0.9765969423479317,0.21677137961623585,"[0.9765969423479317, 0.6870915947993141, 0.34556850150816576]","[0.21677137961623585, 0.813317810526361, 1.2179517850241475]",4,4,2.012878774670171,0.5032196936675427,0.5032196936675427,0.04,0.04,0.46321969366754273,0.46321969366754273,0.9472857994367542,0.32614093404372324,"[0.9472857994367542, 0.9211887893069411, 0.4648221510327686, 0.22556589108312156]","[0.32614093404372324, 0.3996717028244562, 1.087362593743691, 1.3432724685531918]",4,4,2.036167619068549,0.5090419047671373,0.5090419047671373,0.04,0.04,0.4690419047671373,0.4690419047671373,0.9538383632678501,0.3050286017480089,"[0.9538383632678501, 0.92817241643334, 0.4587171757730751, 0.23331205251792347]","[0.3050286017480089, 0.3813248239199071, 1.0942453422997185, 1.3353139749253444]"
fullgrid_formal_20260817,8,1271978911,145,1146,1,missing,1,5,4,4,True,1.6923436559605523e-15,True,4,5,3.9741133305178202,0.9935283326294551,0.794822666103564,0.05,0.04,0.943528332629455,0.754822666103564,0.9991039399936867,0.04233660021513219,"[0.9991039399936867, 0.9989403535831214, 0.9985362000153708, 0.9904283289814582]","[0.04233660021513219, 0.04603984386447291, 0.054113902880756334, 0.13847006603880122]",4,5,3.8176671799144115,0.9544167949786029,0.7635334359828823,0.05,0.04,0.9044167949786028,0.7235334359828822,0.9990574353040379,0.04342148787314603,"[0.9990574353040379, 0.994755029841157, 0.9815398047573137, 0.9309100188314782]","[0.04342148787314603, 0.10246522858464643, 0.19244361758062245, 0.3738998352479292]",4,3,0.16711769573183272,0.04177942393295818,0.05570589857727757,0.03,0.04,0.01177942393295818,0.01570589857727757,0.35373428278662783,1.2092358139301898,"[0.35373428278662783, 0.1851310127039845, 0.0878422509300615]","[1.2092358139301898, 1.3845911488915967, 1.482840712833021]",4,3,0.010671545128422355,0.002667886282105589,0.0035571817094741183,0.03,0.04,-0.02733211371789441,-0.03644281829052588,0.10154372184780472,1.4690772851947482,"[0.10154372184780472, 0.01888438047587623, 0.0019488088054931503]","[1.4690772851947482, 1.551910823714777, 1.5688475167558522]",4,0,,,,,,,,,,[],[],4,4,0.18447854619620999,0.046119636549052496,0.046119636549052496,0.04,0.04,0.006119636549052496,0.006119636549052496,0.349883005305926,1.2133501145315593,"[0.349883005305926, 0.19206920324976834, 0.15400914751994313, 0.03809241968532508]","[1.2133501145315593, 1.3775261537012062, 1.4161717686677027, 1.5326946888663513]"
fullgrid_formal_20260817,8,1271978911,145,1146,2,missing,2,5,3,3,True,1.6923436559605523e-15,True,3,5,2.9797595837756834,0.9932531945918944,0.5959519167551367,0.05,0.03,0.9432531945918944,0.5659519167551367,0.999087130962475,0.042731907508511545,"[0.999087130962475, 0.9989326520548415, 0.9918256122824892]","[0.042731907508511545, 0.04620687981586515, 0.1279495902839344]",3,5,2.8770311597040443,0.9590103865680147,0.5754062319408089,0.05,0.03,0.9090103865680147,0.5454062319408088,0.9980824737806209,0.06193770016284405,"[0.9980824737806209, 0.9920168990990677, 0.946976772227213]","[0.06193770016284405, 0.12644164836613261, 0.32710409791694683]",3,3,0.1099758103769702,0.036658603458990066,0.036658603458990066,0.03,0.03,0.006658603458990067,0.006658603458990067,0.307005653882154,1.2587511854417026,"[0.307005653882154, 0.11617833915194907, 0.047179787761879]","[1.2587511854417026, 1.454355036323804, 1.52359901830787]",3,3,0.007247386305332206,0.0024157954351107353,0.0024157954351107353,0.03,0.03,-0.027584204564889265,-0.027584204564889265,0.08306449076395701,1.4876360180851733,"[0.08306449076395701, 0.018550567981750716, 0.0018849687029635046]","[1.4876360180851733, 1.5522446947003996, 1.568911356975682]",3,0,,,,,,,,,,[],[],3,4,0.1242883335219233,0.04142944450730777,0.031072083380480824,0.04,0.03,0.0014294445073077672,0.0010720833804808254,0.31213944356159573,1.2533521651329023,"[0.31213944356159573, 0.15517176250231343, 0.05271646248475247]","[1.2533521651329023, 1.4149950073406599, 1.5180554169933933]"
fullgrid_formal_20260817,8,1271978911,145,1146,4,missing,4,5,1,1,True,1.6923436559605523e-15,True,1,5,0.9838020810606133,0.9838020810606133,0.19676041621212265,0.05,0.01,0.9338020810606132,0.18676041621212264,0.9918679756200486,0.12761716170027648,[0.9918679756200486],[0.12761716170027648],1,5,0.9091886104240452,0.9091886104240452,0.18183772208480903,0.05,0.01,0.8591886104240452,0.17183772208480902,0.9535138228804264,0.3061074007475225,[0.9535138228804264],[0.3061074007475225],1,3,0.08149431680967165,0.08149431680967165,0.027164772269890548,0.03,0.01,0.05149431680967165,0.01716477226989055,0.28547209462515183,1.281297341852476,[0.28547209462515183],[1.281297341852476],1,3,0.0068808461731027434,0.0068808461731027434,0.0022936153910342477,0.03,0.01,-0.023119153826897255,-0.007706384608965753,0.08295086601779841,1.4877500363188494,[0.08295086601779841],[1.4877500363188494],1,0,,,,,,,,,,[],[],1,4,0.08739954148653828,0.08739954148653828,0.02184988537163457,0.04,0.01,0.04739954148653828,0.01184988537163457,0.29563413450841275,1.270677070438528,[0.29563413450841275],[1.270677070438528]
fullgrid_formal_20260817,8,1271978911,145,1146,6,extra,6,5,1,1,True,1.6923436559605523e-15,True,1,5,0.011614930520911783,0.011614930520911783,0.0023229861041823567,0.05,0.01,-0.03838506947908822,-0.007677013895817644,0.1077725870567826,1.46281401317803,[0.1077725870567826],[1.46281401317803],1,0,,,,,,,,,,[],[],1,3,0.8015018833407194,0.8015018833407194,0.26716729444690646,0.03,0.01,0.7715018833407193,0.25716729444690645,0.8952663756339335,0.4617675995715947,[0.8952663756339335],[0.4617675995715947],1,3,0.9002808652733739,0.9002808652733739,0.3000936217577913,0.03,0.01,0.8702808652733739,0.2900936217577913,0.9488313154999544,0.3212821530060453,[0.9488313154999544],[0.3212821530060453],1,4,0.8460216311073679,0.8460216311073679,0.21150540777684199,0.04,0.01,0.8060216311073679,0.20150540777684198,0.9197943417456795,0.40324026650033495,[0.9197943417456795],[0.40324026650033495],1,4,0.8577865141180719,0.8577865141180719,0.21444662852951799,0.04,0.01,0.8177865141180719,0.20444662852951798,0.9261676490344888,0.3866761197077161,[0.9261676490344888],[0.3866761197077161]
fullgrid_formal_20260817,8,1271978911,145,1146,8,extra,8,5,3,3,True,1.6923436559605523e-15,True,3,5,0.012870814889052593,0.004290271629684198,0.002574162977810519,0.05,0.03,-0.045709728370315804,-0.02742583702218948,0.11259559601105164,1.4579614530306828,"[0.11259559601105164, 0.013289698414007097, 0.0040534632147564]","[1.4579614530306828, 1.5575062371540467, 1.5667428524799436]",3,0,,,,,,,,,,[],[],3,3,1.2387091568948532,0.4129030522982844,0.4129030522982844,0.03,0.03,0.38290305229828436,0.38290305229828436,0.9256949636351642,0.3879276316211208,"[0.9256949636351642, 0.5828723027076257, 0.2050801548947506]","[0.3879276316211208, 0.9485372346980714, 1.3642507246662179]",3,3,1.371215234093547,0.457071744697849,0.457071744697849,0.03,0.03,0.42707174469784903,0.42707174469784903,0.9750620562021479,0.22379583924578902,"[0.9750620562021479, 0.6133814308972113, 0.21031509902733125]","[0.22379583924578902, 0.9104613699271759, 1.3588990703271695]",3,4,1.7888690403778877,0.5962896801259626,0.44721726009447194,0.04,0.03,0.5562896801259626,0.4172172600944719,0.9468642441027838,0.327454142734362,"[0.9468642441027838, 0.9185164615977996, 0.2205553295466]","[0.327454142734362, 0.4064845055686624, 1.3484125428152587]",3,4,1.8084545993371421,0.6028181997790474,0.45211364983428554,0.04,0.03,0.5628181997790473,0.42211364983428556,0.9536503999385202,0.30565385683363,"[0.9536503999385202, 0.9256067294765941, 0.2055667686711202]","[0.30565385683363, 0.3881608216524178, 1.3637535174716138]"
fullgrid_formal_20260817,8,1271978911,145,1146,9,extra,9,5,4,4,True,1.6923436559605523e-15,True,4,5,0.01314717109203514,0.003286792773008785,0.002629434218407028,0.05,0.04,-0.04671320722699122,-0.03737056578159297,0.11267271774152662,1.4578838373951442,"[0.11267271774152662, 0.01907324876318595, 0.009161653155821431, 0.0020748642951929413]","[1.4578838373951442, 1.5517219214032498, 1.5616345454689842, 1.5687214610109643]",4,0,,,,,,,,,,[],[],4,3,1.3973283584202738,0.34933208960506845,0.4657761194734246,0.03,0.04,0.3193320896050684,0.42577611947342464,0.925800961558625,0.38764731847005734,"[0.925800961558625, 0.6705436099736718, 0.300985390211677]","[0.38764731847005734, 0.8358550255058765, 1.2650705351418692]",4,3,1.5316031095639637,0.38290077739099093,0.5105343698546546,0.03,0.04,0.3529007773909909,0.47053436985465463,0.975191939059695,0.22320984873453037,"[0.975191939059695, 0.6921222539408928, 0.3187013918336944]","[0.22320984873453037, 0.806371098615817, 1.2464372047829235]",4,4,2.0122105929898972,0.5030526482474743,0.5030526482474743,0.04,0.04,0.46305264824747433,0.46305264824747433,0.9470491925177587,0.32687862669105244,"[0.9470491925177587, 0.9186672779104209, 0.47411387901256696, 0.21581214554716993]","[0.32687862669105244, 0.40610289255743043, 1.0768389936512028, 1.3532728275776795]",4,4,2.0346008568533898,0.5086502142133474,0.5086502142133474,0.04,0.04,0.46865021421334746,0.46865021421334746,0.9537677104725667,0.3052637719414341,"[0.9537677104725667, 0.9256735647079486, 0.47547925221170273, 0.2048803153804373]","[0.3052637719414341, 0.3879841980902203, 1.0752876013998747, 1.3644548996086585]"
fullgrid_formal_20260817,8,1271978911,166,1167,1,missing,1,5,4,4,True,1.7528555911119131e-15,True,4,5,3.9735722535414277,0.9933930633853569,0.7947144507082855,0.05,0.04,0.9433930633853569,0.7547144507082855,0.9991031075715815,0.04235626352338737,"[0.9991031075715815, 0.9988785585511893, 0.9984696138217103, 0.990285458604568]","[0.04235626352338737, 0.047363511623817627, 0.05533130550864788, 0.13950133324191266]",4,5,3.8171494431852704,0.9542873607963176,0.7634298886370541,0.05,0.04,0.9042873607963176,0.723429888637054,0.9990288032383077,0.04407616149977059,"[0.9990288032383077, 0.9947527715772053, 0.9817789718040483, 0.9304127403729806]","[0.04407616149977059, 0.10248730414773095, 0.19118908419925296, 0.3752589611083092]",4,3,0.16719640786056114,0.041799101965140285,0.05573213595352038,0.03,0.04,0.011799101965140286,0.015732135953520382,0.35475909186860227,1.2081399395239067,"[0.35475909186860227, 0.18343084505300186, 0.0877241111682948]","[1.2081399395239067, 1.3863209418809608, 1.4829593104283942]",4,3,0.010773597504400122,0.0026933993761000304,0.0035911991681333738,0.03,0.04,-0.027306600623899967,-0.03640880083186663,0.10197396529990951,1.4686447967331586,"[0.10197396529990951, 0.01910741354665903, 0.003132834654098919]","[1.4686447967331586, 1.5516877503925532, 1.5676634870161608]",4,0,,,,,,,,,,[],[],4,4,0.18245580464649258,0.045613951161623145,0.045613951161623145,0.04,0.04,0.005613951161623144,0.005613951161623144,0.35005491005903705,1.2131666048649068,"[0.35005491005903705, 0.194192980110258, 0.1442338270395976, 0.03745736514305868]","[1.2131666048649068, 1.3753616247084046, 1.4260576670638254, 1.5333301969979958]"
